Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,<>,source
3:2:4:0,-1,3,2,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:2:4:1,-1,3,2,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:2:4:2,33762.43302,3,2,4,2,2 1 (2.0:1.0)[true-Van]:3 14 (3.0:87.0)[true-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[false-Van]:7 2 (7.0:71.0)[false-Van]:20 2 (20.0:67.0)[false-Walker]:5 11 (5.0:93.0)[false-Van]:8 22 (8.0:29.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:10 18 (10.0:55.0)[false-Van]:6 18 (6.0:33.0)[false-Van]:11 23 (11.0:23.0)[true-Van]:12 12 (12.0:19.0)[true-Van]:13 21 (13.0:57.0)[false-Van]:32 21 (32.0:61.0)[true-Van]:14 2 (14.0:5.0)[false-City Cargo Bike]:36 11 (36.0:91.0)[true-Van]:17 10 (17.0:3.0)[false-Van]:35 23 (35.0:71.0)[true-Van]:33 12 (33.0:15.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-City Cargo Bike]:30 18 (30.0:27.0)[true-Van]:34 2 (34.0:31.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-Van]:18 4 (18.0:19.0)[false-Van]:15 14 (15.0:65.0)[true-Van]:21 20 (21.0:41.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:25 13 (25.0:19.0)[true-Van]:24 6 (24.0:79.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:26 19 (26.0:27.0)[false-Van]:31 11 (31.0:21.0)[true-Van]:29 15 (29.0:59.0)[true-Van]:19 19 (19.0:21.0)[false-Van]:,SOL:R:Van::R:Van:2::R:Van:3:9:4:7:20:5:8:28:10::R:Van:6::R:Van:11::R:Van:12:13::R:Van:32:14::R:Van:36:17::R:Van:35:33:22::R:Van:30:34:16:18::R:Van:15:21:23::R:Van:25:24:27:26::R:Van:31::R:Van:29:19:,33762.43302,14,168812.1651,508116.4952,1680,506436.4952,9963.838456,NaN,14517.61415,4823.204717,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,AddRoute:LargeVan:simple
3:2:4:3,39909.25602,3,2,4,3,33 12 (33.0:15.0)[true-Van]:6 18 (6.0:33.0)[false-City Cargo Bike]:2 1 (2.0:1.0)[true-Van]:4 15 (4.0:69.0)[true-Van]:3 14 (3.0:87.0)[false-Van]:20 2 (20.0:67.0)[false-Walker]:32 21 (32.0:61.0)[false-Van]:34 2 (34.0:31.0)[false-Walker]:9 7 (9.0:93.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Van]:22 15 (22.0:19.0)[false-City Cargo Bike]:8 22 (8.0:29.0)[true-Van]:18 4 (18.0:19.0)[true-Van]:26 19 (26.0:27.0)[true-Van]:14 2 (14.0:5.0)[true-Van]:13 21 (13.0:57.0)[false-City Cargo Bike]:10 18 (10.0:55.0)[true-Van]:7 2 (7.0:71.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[true-Van]:15 14 (15.0:65.0)[false-City Cargo Bike]:12 12 (12.0:19.0)[false-Van]:16 9 (16.0:69.0)[false-Van]:5 11 (5.0:93.0)[false-City Cargo Bike]:23 11 (23.0:15.0)[true-Van]:29 15 (29.0:59.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-City Cargo Bike]:24 6 (24.0:79.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:21 20 (21.0:41.0)[true-Van]:35 23 (35.0:71.0)[false-Walker]:25 13 (25.0:19.0)[false-City Cargo Bike]:36 11 (36.0:91.0)[true-Van]:31 11 (31.0:21.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:33:6::R:Van:2::R:Van:4:3:20:32:34:9:28:22::R:Van:8::R:Van:18::R:Van:26::R:Van:14:13::R:Van:10:7:19::R:Van:11:15:12:16:5::R:Van:23:29:17::R:Van:24:30:27::R:Van:21:35:25::R:Van:36:31:,39909.25602,14,199546.2801,600318.8402,1680,598638.8402,10104.72473,NaN,17151.96686,5701.322288,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
3:2:4:4,93331.91119,3,2,4,4,2 1 (2.0:1.0)[false-Van]:3 14 (3.0:87.0)[false-Van]:4 15 (4.0:69.0)[false-Van]:14 2 (14.0:5.0)[false-City Cargo Bike]:7 2 (7.0:71.0)[false-Van]:5 11 (5.0:93.0)[false-Van]:9 7 (9.0:93.0)[true-City Cargo Bike]:10 18 (10.0:55.0)[false-Van]:17 10 (17.0:3.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-City Cargo Bike]:6 18 (6.0:33.0)[false-City Cargo Bike]:8 22 (8.0:29.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[false-City Cargo Bike]:24 6 (24.0:79.0)[false-City Cargo Bike]:15 14 (15.0:65.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-City Cargo Bike]:21 20 (21.0:41.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-City Cargo Bike]:13 21 (13.0:57.0)[false-City Cargo Bike]:25 13 (25.0:19.0)[false-City Cargo Bike]:18 4 (18.0:19.0)[false-Van]:29 15 (29.0:59.0)[true-Van]:12 12 (12.0:19.0)[true-Van]:26 19 (26.0:27.0)[false-City Cargo Bike]:36 11 (36.0:91.0)[true-Van]:33 12 (33.0:15.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:27 13 (27.0:29.0)[false-City Cargo Bike]:32 21 (32.0:61.0)[true-Van]:35 23 (35.0:71.0)[true-Van]:30 18 (30.0:27.0)[true-Van]:34 2 (34.0:31.0)[false-City Cargo Bike]:23 11 (23.0:15.0)[true-Van]:31 11 (31.0:21.0)[false-City Cargo Bike]:,SOL:R:Van:2:3:4:14:7:5::R:City Cargo Bike:9::R:Van:10:17:19:6:8::R:City Cargo Bike:11::R:City Cargo Bike:24::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:13::R:City Cargo Bike:25::R:Van:18::R:Van:29::R:Van:12:26::R:Van:36:33:28:27::R:Van:32::R:Van:35::R:Van:30:34::R:Van:23:31:,93331.91119,20,222641.8121,767232.5338,1700,765532.5338,9966.087903,1850.677147,21920.92954,6361.194631,50,0,0,50,71,0,0,29,48,0,0,52,71,0,0,29,init
3:3:0:0,-1,3,3,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:0:1,-1,3,3,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:0:2,33759.67614,3,3,0,2,3 14 (3.0:87.0)[false-Van]:4 15 (4.0:69.0)[true-Van]:29 15 (29.0:59.0)[false-Van]:7 2 (7.0:71.0)[false-Van]:2 1 (2.0:1.0)[false-Van]:9 7 (9.0:93.0)[false-Van]:10 18 (10.0:55.0)[false-Van]:11 23 (11.0:23.0)[false-Van]:20 2 (20.0:67.0)[false-Van]:12 12 (12.0:19.0)[false-Van]:13 21 (13.0:57.0)[false-Van]:8 22 (8.0:29.0)[false-Van]:14 2 (14.0:5.0)[false-Van]:15 14 (15.0:65.0)[false-Van]:16 9 (16.0:69.0)[false-Van]:6 18 (6.0:33.0)[false-Van]:5 11 (5.0:93.0)[false-Van]:17 10 (17.0:3.0)[false-Van]:18 4 (18.0:19.0)[false-Van]:19 19 (19.0:21.0)[false-Van]:30 18 (30.0:27.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:24 6 (24.0:79.0)[false-Van]:25 13 (25.0:19.0)[false-Van]:26 19 (26.0:27.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:28 8 (28.0:25.0)[false-Van]:22 15 (22.0:19.0)[false-Van]:31 11 (31.0:21.0)[false-Van]:32 21 (32.0:61.0)[false-Van]:33 12 (33.0:15.0)[false-Van]:34 2 (34.0:31.0)[false-Van]:35 23 (35.0:71.0)[false-Van]:21 20 (21.0:41.0)[false-Van]:36 11 (36.0:91.0)[false-Van]:,SOL:R:Van:3::R:Van:4:29:7:2:9:10:11:20:12::R:Van:13:8:14:15:16:6:5::R:Van:17:18:19:30:23:24:25:26::R:Van:27:28:22:31:32:33:34::R:Van:35:21:36:,33759.67614,6,168798.3807,507115.1422,720,506395.1422,15790.37268,1505.589006,14489.00406,4822.810878,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
3:3:0:3,39911.9081,3,3,0,3,16 9 (16.0:69.0)[false-Van]:3 14 (3.0:87.0)[true-Van]:2 1 (2.0:1.0)[false-Van]:10 18 (10.0:55.0)[false-Van]:6 18 (6.0:33.0)[false-Van]:7 2 (7.0:71.0)[false-Van]:8 22 (8.0:29.0)[false-Van]:9 7 (9.0:93.0)[false-Van]:18 4 (18.0:19.0)[true-Van]:11 23 (11.0:23.0)[false-Van]:12 12 (12.0:19.0)[false-Van]:13 21 (13.0:57.0)[true-Van]:14 2 (14.0:5.0)[false-Van]:15 14 (15.0:65.0)[false-Van]:17 10 (17.0:3.0)[false-Van]:19 19 (19.0:21.0)[false-Van]:20 2 (20.0:67.0)[false-Van]:4 15 (4.0:69.0)[false-Van]:21 20 (21.0:41.0)[false-Van]:22 15 (22.0:19.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:25 13 (25.0:19.0)[false-Van]:26 19 (26.0:27.0)[false-Van]:28 8 (28.0:25.0)[false-Van]:29 15 (29.0:59.0)[false-Van]:30 18 (30.0:27.0)[false-Van]:31 11 (31.0:21.0)[false-Van]:32 21 (32.0:61.0)[false-Van]:24 6 (24.0:79.0)[true-Van]:33 12 (33.0:15.0)[false-Van]:34 2 (34.0:31.0)[false-Van]:35 23 (35.0:71.0)[false-Walker]:36 11 (36.0:91.0)[false-Walker]:5 11 (5.0:93.0)[false-City Cargo Bike]:,SOL:R:Van:16::R:Van:3:2:10:6:7:8:9::R:Van:18:11:12::R:Van:13:14:15:17:19:20:4::R:Van:21:22:27:23:25:26:28::R:Van:29:30:31:32::R:Van:24:33:34:35:36:5:,39911.9081,7,199559.5405,599518.6215,840,598678.6215,13972.39446,1261.784428,17129.10347,5701.701157,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
3:3:0:4,-1,3,3,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:1:0,-1,3,3,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:1:1,-1,3,3,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:1:2,33759.52551,3,3,1,2,5 11 (5.0:93.0)[false-Van]:22 15 (22.0:19.0)[false-Van]:9 7 (9.0:93.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:7 2 (7.0:71.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-Van]:20 2 (20.0:67.0)[false-Walker]:4 15 (4.0:69.0)[false-Van]:21 20 (21.0:41.0)[false-Van]:12 12 (12.0:19.0)[true-Van]:13 21 (13.0:57.0)[false-Van]:35 23 (35.0:71.0)[false-City Cargo Bike]:6 18 (6.0:33.0)[false-Van]:28 8 (28.0:25.0)[false-Walker]:3 14 (3.0:87.0)[false-Van]:11 23 (11.0:23.0)[false-Van]:10 18 (10.0:55.0)[false-Van]:34 2 (34.0:31.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-Van]:31 11 (31.0:21.0)[true-Van]:2 1 (2.0:1.0)[true-Van]:26 19 (26.0:27.0)[false-City Cargo Bike]:8 22 (8.0:29.0)[true-Van]:15 14 (15.0:65.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-City Cargo Bike]:23 11 (23.0:15.0)[true-Van]:24 6 (24.0:79.0)[false-City Cargo Bike]:29 15 (29.0:59.0)[false-City Cargo Bike]:25 13 (25.0:19.0)[false-City Cargo Bike]:14 2 (14.0:5.0)[false-City Cargo Bike]:18 4 (18.0:19.0)[true-Van]:33 12 (33.0:15.0)[false-City Cargo Bike]:32 21 (32.0:61.0)[false-City Cargo Bike]:36 11 (36.0:91.0)[false-Walker]:27 13 (27.0:29.0)[false-City Cargo Bike]:,SOL:R:Van:5:22::R:Van:9:30:7:17:20:4:21::R:Van:12:13:35:6:28:3::R:Van:11:10:34:16::R:Van:31::R:Van:2:26::R:Van:8:15:19::R:Van:23:24:29:25:14::R:Van:18:33:32:36:27:,33759.52551,9,168797.6276,507472.8827,1080,506392.8827,13553.14009,1389.992976,14499.22522,4822.789359,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,DelRoute:LargeVan:simple
3:3:1:3,39907.48485,3,3,1,3,33 12 (33.0:15.0)[false-Van]:6 18 (6.0:33.0)[false-City Cargo Bike]:14 2 (14.0:5.0)[false-City Cargo Bike]:27 13 (27.0:29.0)[false-Van]:2 1 (2.0:1.0)[true-Van]:4 15 (4.0:69.0)[false-City Cargo Bike]:3 14 (3.0:87.0)[false-Van]:7 2 (7.0:71.0)[false-Van]:20 2 (20.0:67.0)[false-Walker]:32 21 (32.0:61.0)[false-Van]:8 22 (8.0:29.0)[true-Van]:10 18 (10.0:55.0)[true-Van]:22 15 (22.0:19.0)[false-City Cargo Bike]:13 21 (13.0:57.0)[false-City Cargo Bike]:26 19 (26.0:27.0)[false-Van]:11 23 (11.0:23.0)[true-Van]:15 14 (15.0:65.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-Van]:5 11 (5.0:93.0)[true-Van]:19 19 (19.0:21.0)[false-City Cargo Bike]:23 11 (23.0:15.0)[true-Van]:12 12 (12.0:19.0)[false-Van]:17 10 (17.0:3.0)[false-Van]:24 6 (24.0:79.0)[false-Van]:35 23 (35.0:71.0)[false-Walker]:34 2 (34.0:31.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:36 11 (36.0:91.0)[false-Walker]:18 4 (18.0:19.0)[false-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:21 20 (21.0:41.0)[false-Van]:29 15 (29.0:59.0)[false-Van]:25 13 (25.0:19.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:31 11 (31.0:21.0)[false-City Cargo Bike]:,SOL:R:Van:33:6:14:27::R:Van:2:4:3:7:20:32::R:Van:8::R:Van:10:22:13:26::R:Van:11:15:16::R:Van:5:19::R:Van:23:12:17:24:35:34:28:36:18:9::R:Van:21:29::R:Van:25:30:31:,39907.48485,9,199537.4242,599692.2727,1080,598612.2727,13610.04051,1128.898117,17134.06494,5701.069264,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,DelRoute:LargeVan:simple
3:3:1:4,-1,3,3,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:2:0,-1,3,3,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:2:1,-1,3,3,2,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:2:2,33759.48596,3,3,2,2,3 14 (3.0:87.0)[true-Van]:6 18 (6.0:33.0)[false-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[false-Van]:7 2 (7.0:71.0)[false-Van]:29 15 (29.0:59.0)[false-Van]:20 2 (20.0:67.0)[false-Walker]:5 11 (5.0:93.0)[false-Van]:12 12 (12.0:19.0)[false-Van]:13 21 (13.0:57.0)[false-Van]:35 23 (35.0:71.0)[false-Walker]:33 12 (33.0:15.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:19 19 (19.0:21.0)[false-Van]:11 23 (11.0:23.0)[false-Van]:10 18 (10.0:55.0)[false-Van]:22 15 (22.0:19.0)[false-Van]:34 2 (34.0:31.0)[true-Van]:2 1 (2.0:1.0)[false-Van]:16 9 (16.0:69.0)[false-Van]:32 21 (32.0:61.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[false-Van]:18 4 (18.0:19.0)[false-Van]:15 14 (15.0:65.0)[true-Van]:36 11 (36.0:91.0)[false-Walker]:14 2 (14.0:5.0)[true-Van]:21 20 (21.0:41.0)[true-Van]:8 22 (8.0:29.0)[false-City Cargo Bike]:24 6 (24.0:79.0)[true-Van]:23 11 (23.0:15.0)[true-Van]:25 13 (25.0:19.0)[false-Van]:26 19 (26.0:27.0)[false-Van]:27 13 (27.0:29.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:31 11 (31.0:21.0)[false-Van]:,SOL:R:Van::R:Van:3:6:9:4:7:29:20:5:12::R:Van:13:35:33:28:19::R:Van:11:10:22::R:Van:34:2:16:32:17:18::R:Van:15:36::R:Van:14::R:Van:21:8::R:Van:24::R:Van:23:25:26::R:Van:27:30:31:,33759.48596,11,168797.4298,507712.2895,1320,506392.2895,13064.58544,NaN,14506.06541,4822.783709,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
3:3:2:3,39907.48485,3,3,2,3,33 12 (33.0:15.0)[true-Van]:6 18 (6.0:33.0)[false-City Cargo Bike]:14 2 (14.0:5.0)[false-City Cargo Bike]:27 13 (27.0:29.0)[false-Van]:2 1 (2.0:1.0)[true-Van]:4 15 (4.0:69.0)[false-City Cargo Bike]:3 14 (3.0:87.0)[false-Van]:7 2 (7.0:71.0)[false-Van]:20 2 (20.0:67.0)[false-Walker]:32 21 (32.0:61.0)[false-Van]:8 22 (8.0:29.0)[true-Van]:10 18 (10.0:55.0)[true-Van]:22 15 (22.0:19.0)[false-City Cargo Bike]:13 21 (13.0:57.0)[false-City Cargo Bike]:26 19 (26.0:27.0)[false-Van]:11 23 (11.0:23.0)[true-Van]:15 14 (15.0:65.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-Van]:5 11 (5.0:93.0)[true-Van]:19 19 (19.0:21.0)[false-City Cargo Bike]:23 11 (23.0:15.0)[true-Van]:12 12 (12.0:19.0)[false-Van]:17 10 (17.0:3.0)[false-Van]:24 6 (24.0:79.0)[false-Van]:35 23 (35.0:71.0)[false-Walker]:34 2 (34.0:31.0)[false-City Cargo Bike]:28 8 (28.0:25.0)[false-Walker]:36 11 (36.0:91.0)[false-Walker]:18 4 (18.0:19.0)[false-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:21 20 (21.0:41.0)[false-Van]:29 15 (29.0:59.0)[false-Van]:25 13 (25.0:19.0)[true-Van]:30 18 (30.0:27.0)[false-Van]:31 11 (31.0:21.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:33:6:14:27::R:Van:2:4:3:7:20:32::R:Van:8::R:Van:10:22:13:26::R:Van:11:15:16::R:Van:5:19::R:Van:23:12:17:24:35:34:28:36:18:9::R:Van:21:29::R:Van:25:30:31:,39907.48485,10,199537.4242,599812.2727,1200,598612.2727,13610.04051,NaN,17137.49351,5701.069264,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
3:3:2:4,-1,3,3,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:3:0,-1,3,3,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:3:1,-1,3,3,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:3:2,33760.6884,3,3,3,2,10 18 (10.0:55.0)[true-Van]:14 2 (14.0:5.0)[false-City Cargo Bike]:3 14 (3.0:87.0)[true-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[false-City Cargo Bike]:8 22 (8.0:29.0)[false-City Cargo Bike]:19 19 (19.0:21.0)[false-City Cargo Bike]:6 18 (6.0:33.0)[true-Van]:16 9 (16.0:69.0)[false-City Cargo Bike]:13 21 (13.0:57.0)[false-Van]:22 15 (22.0:19.0)[true-Van]:7 2 (7.0:71.0)[true-Van]:12 12 (12.0:19.0)[false-City Cargo Bike]:17 10 (17.0:3.0)[true-Van]:26 19 (26.0:27.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[true-Van]:35 23 (35.0:71.0)[false-Walker]:2 1 (2.0:1.0)[false-Van]:28 8 (28.0:25.0)[false-Walker]:21 20 (21.0:41.0)[false-City Cargo Bike]:11 23 (11.0:23.0)[false-Van]:5 11 (5.0:93.0)[false-Walker]:34 2 (34.0:31.0)[false-City Cargo Bike]:32 21 (32.0:61.0)[true-Van]:18 4 (18.0:19.0)[false-Van]:33 12 (33.0:15.0)[false-City Cargo Bike]:15 14 (15.0:65.0)[false-Walker]:36 11 (36.0:91.0)[true-Van]:29 15 (29.0:59.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:25 13 (25.0:19.0)[true-Van]:24 6 (24.0:79.0)[true-Van]:27 13 (27.0:29.0)[false-Van]:30 18 (30.0:27.0)[false-City Cargo Bike]:31 11 (31.0:21.0)[false-Walker]:,SOL:R:Van::R:Van:10:14::R:Van:3:9:4:8:19::R:Van:6:16:13::R:Van:22::R:Van:7:12::R:Van:17:26::R:Van:20:35:2:28:21:11:5:34::R:Van:32:18:33:15::R:Van:36:29:23::R:Van:25::R:Van:24:27:30:31:,33760.6884,12,168803.442,507850.326,1440,506410.326,12847.04609,NaN,14510.00932,4822.955486,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
3:3:3:3,39907.64854,3,3,3,3,3 14 (3.0:87.0)[false-Van]:8 22 (8.0:29.0)[false-City Cargo Bike]:5 11 (5.0:93.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-Van]:9 7 (9.0:93.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-Walker]:13 21 (13.0:57.0)[true-Van]:14 2 (14.0:5.0)[false-City Cargo Bike]:2 1 (2.0:1.0)[true-Van]:6 18 (6.0:33.0)[false-City Cargo Bike]:4 15 (4.0:69.0)[false-City Cargo Bike]:10 18 (10.0:55.0)[false-Van]:12 12 (12.0:19.0)[false-Van]:15 14 (15.0:65.0)[true-Van]:34 2 (34.0:31.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-Van]:25 13 (25.0:19.0)[true-Van]:17 10 (17.0:3.0)[true-Van]:18 4 (18.0:19.0)[true-Van]:19 19 (19.0:21.0)[true-Van]:21 20 (21.0:41.0)[true-Van]:35 23 (35.0:71.0)[false-Walker]:28 8 (28.0:25.0)[false-Walker]:11 23 (11.0:23.0)[false-Van]:7 2 (7.0:71.0)[false-City Cargo Bike]:32 21 (32.0:61.0)[true-Van]:36 11 (36.0:91.0)[false-Walker]:29 15 (29.0:59.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:24 6 (24.0:79.0)[true-Van]:27 13 (27.0:29.0)[false-Van]:26 19 (26.0:27.0)[false-Van]:30 18 (30.0:27.0)[false-City Cargo Bike]:31 11 (31.0:21.0)[false-Walker]:33 12 (33.0:15.0)[true-Van]:,SOL:R:Van:3:8:5:22:9:20::R:Van:13:14::R:Van:2:6:4:10:12::R:Van:15:34:16::R:Van:25::R:Van:17::R:Van:18::R:Van:19::R:Van:21:35:28:11:7::R:Van:32:36:29:23::R:Van:24:27:26:30:31::R:Van:33:,39907.64854,12,199538.2427,600054.7281,1440,598614.7281,13572.67872,1183.652452,17144.4208,5701.092649,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
3:3:3:4,-1,3,3,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:4:0,-1,3,3,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:4:1,-1,3,3,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3:3:4:2,33762.43302,3,3,4,2,13 21 (13.0:57.0)[true-Van]:2 1 (2.0:1.0)[true-Van]:3 14 (3.0:87.0)[true-Van]:4 15 (4.0:69.0)[false-Van]:8 22 (8.0:29.0)[false-City Cargo Bike]:7 2 (7.0:71.0)[false-Van]:9 7 (9.0:93.0)[false-Van]:28 8 (28.0:25.0)[false-Walker]:5 11 (5.0:93.0)[false-Van]:10 18 (10.0:55.0)[false-Van]:6 18 (6.0:33.0)[false-Van]:11 23 (11.0:23.0)[true-Van]:12 12 (12.0:19.0)[true-Van]:32 21 (32.0:61.0)[false-City Cargo Bike]:20 2 (20.0:67.0)[false-Walker]:14 2 (14.0:5.0)[false-City Cargo Bike]:36 11 (36.0:91.0)[true-Van]:17 10 (17.0:3.0)[false-Van]:35 23 (35.0:71.0)[true-Van]:33 12 (33.0:15.0)[false-City Cargo Bike]:22 15 (22.0:19.0)[false-City Cargo Bike]:30 18 (30.0:27.0)[true-Van]:34 2 (34.0:31.0)[false-City Cargo Bike]:16 9 (16.0:69.0)[false-Van]:18 4 (18.0:19.0)[false-Van]:15 14 (15.0:65.0)[true-Van]:21 20 (21.0:41.0)[false-Van]:23 11 (23.0:15.0)[false-Van]:25 13 (25.0:19.0)[true-Van]:24 6 (24.0:79.0)[false-Van]:27 13 (27.0:29.0)[false-Van]:26 19 (26.0:27.0)[false-Van]:31 11 (31.0:21.0)[true-Van]:29 15 (29.0:59.0)[true-Van]:19 19 (19.0:21.0)[false-Van]:,SOL:R:Van::R:Van:13::R:Van:2::R:Van:3:4:8:7:9:28:5:10::R:Van:6::R:Van:11::R:Van:12:32:20:14::R:Van:36:17::R:Van:35:33:22::R:Van:30:34:16:18::R:Van:15:21:23::R:Van:25:24:27:26::R:Van:31::R:Van:29:19:,33762.43302,14,168812.1651,508116.4952,1680,506436.4952,13573.06267,NaN,14517.61415,4823.204717,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,AddRoute:LargeVan:simple
