Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
0:0:2:0,72106.38284358036,0,0,2,0,2 20 (2.0:1.0)[true-Van]:39 8 (39.0:13.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-Walker]:13 22 (13.0:11.0)[false-Walker]:8 2 (8.0:41.0)[false-Van]:3 14 (3.0:97.0)[true-Walker]:29 9 (29.0:73.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-Walker]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-Walker]:23 5 (23.0:11.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-Walker]:47 18 (47.0:97.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[true-City Cargo Bike]:10 10 (10.0:67.0)[true-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-Walker]:27 12 (27.0:47.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-Van]:36 13 (36.0:37.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-Walker]:14 9 (14.0:85.0)[true-Van]:22 8 (22.0:87.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:31 10 (31.0:89.0)[false-Walker]:34 20 (34.0:95.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-Walker]:24 12 (24.0:21.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-Walker]:19 23 (19.0:39.0)[true-Walker]:37 25 (37.0:33.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-Walker]:21 14 (21.0:43.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:39:38:13:8::R:Walker:3::R:City Cargo Bike:29::R:Walker:4::R:Van:6:7:23:44:26:9::R:City Cargo Bike:47::R:City Cargo Bike:17::R:Walker:10::R:City Cargo Bike:20::R:City Cargo Bike:32:25::R:Walker:11::R:City Cargo Bike:27::R:Van:5:36:46:40:41:45:15::R:Van:14:22:42:43:48:31:34:16::R:City Cargo Bike:24::R:Walker:18::R:Walker:19::R:City Cargo Bike:37::R:Walker:12::R:City Cargo Bike:21::R:City Cargo Bike:28::R:City Cargo Bike:30:35:33:,72106.38284358036,23.0,29599.744384921014,222672.10108795538,1500.0,221172.10108795538,5756.19579491004,NaN,4737.704278467136,629.7817954238513,22.0,30.0,0.0,48.0,55.0,15.0,0.0,30.0,8.0,32.0,0.0,60.0,57.0,17.0,0.0,26.0,RndSwap:simple
0:0:2:1,84125.03576279059,0,0,2,1,2 20 (2.0:1.0)[true-Van]:4 5 (4.0:23.0)[false-Walker]:6 22 (6.0:3.0)[false-Walker]:7 25 (7.0:5.0)[false-Walker]:9 18 (9.0:51.0)[false-Walker]:11 26 (11.0:89.0)[true-Van]:3 14 (3.0:97.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:5 11 (5.0:77.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[false-Walker]:19 23 (19.0:39.0)[false-Walker]:13 22 (13.0:11.0)[true-City Cargo Bike]:14 9 (14.0:85.0)[true-Walker]:16 18 (16.0:57.0)[false-Walker]:17 24 (17.0:71.0)[false-Walker]:32 2 (32.0:11.0)[false-City Cargo Bike]:38 23 (38.0:23.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[true-Van]:36 13 (36.0:37.0)[false-Walker]:40 16 (40.0:47.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-Walker]:25 8 (25.0:77.0)[false-Walker]:28 15 (28.0:53.0)[false-Walker]:21 14 (21.0:43.0)[false-Walker]:15 11 (15.0:57.0)[false-Walker]:20 16 (20.0:13.0)[false-Walker]:35 3 (35.0:63.0)[false-Walker]:44 13 (44.0:13.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-Walker]:29 9 (29.0:73.0)[true-Van]:31 10 (31.0:89.0)[false-Walker]:34 20 (34.0:95.0)[false-Walker]:47 18 (47.0:97.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-Walker]:39 8 (39.0:13.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-Walker]:18 15 (18.0:61.0)[false-Walker]:37 25 (37.0:33.0)[true-Walker]:26 16 (26.0:3.0)[false-Walker]:30 2 (30.0:81.0)[false-Walker]:45 7 (45.0:37.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-Walker]:43 4 (43.0:69.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-Walker]:,SOL:R:Van::R:Van:2:4:6:7:9::R:Van:11:3:12:5:10:19::R:City Cargo Bike:13::R:Walker:14::R:Walker:16::R:Walker:17::R:City Cargo Bike:32::R:City Cargo Bike:38::R:Van:46:36:40:22:25:28:21::R:Walker:15::R:Walker:20::R:Walker:35::R:City Cargo Bike:44::R:Walker:27::R:Van:29:31:34:47:42:48:41:8::R:City Cargo Bike:39::R:Walker:24::R:Walker:18::R:Walker:37::R:Walker:26::R:Walker:30::R:City Cargo Bike:45:33::R:City Cargo Bike:43:23:,84125.03576279059,24.0,32340.662884099693,253885.7950242404,1550.0,252335.7950242404,5591.801449447533,NaN,5401.825426047668,688.0992102999935,21.0,50.0,0.0,29.0,55.0,26.0,0.0,19.0,8.0,52.0,0.0,41.0,60.0,26.0,0.0,14.0,CrossOver:simple
0:0:2:2,124693.43689594486,0,0,2,2,2 20 (2.0:1.0)[false-Walker]:38 23 (38.0:23.0)[false-Walker]:3 14 (3.0:97.0)[false-Walker]:40 16 (40.0:47.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-Walker]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-Walker]:23 5 (23.0:11.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-Walker]:9 18 (9.0:51.0)[false-Walker]:10 10 (10.0:67.0)[false-Van]:11 26 (11.0:89.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:14 9 (14.0:85.0)[true-Van]:5 11 (5.0:77.0)[false-Walker]:22 8 (22.0:87.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:31 10 (31.0:89.0)[false-Walker]:16 18 (16.0:57.0)[false-Walker]:15 11 (15.0:57.0)[false-Walker]:17 24 (17.0:71.0)[true-Van]:43 4 (43.0:69.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-Walker]:13 22 (13.0:11.0)[false-Walker]:19 23 (19.0:39.0)[false-Walker]:45 7 (45.0:37.0)[true-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:44 13 (44.0:13.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:47 18 (47.0:97.0)[false-City Cargo Bike]:,SOL:R:Walker::R:Walker:2::R:Walker:38::R:Walker:3::R:City Cargo Bike:40::R:City Cargo Bike:35:4::R:Van:6:7:23:24:8:9:10::R:Walker:11::R:Walker:12::R:Van:14:5:22:48:31:16:15::R:Van:17:43:18:13:19::R:Walker:45::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:39:32::R:City Cargo Bike:44::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:42::R:City Cargo Bike:34::R:City Cargo Bike:37::R:City Cargo Bike:28::R:City Cargo Bike:33::R:City Cargo Bike:36::R:City Cargo Bike:41::R:City Cargo Bike:30::R:City Cargo Bike:46::R:City Cargo Bike:47:,124693.43689594486,30.0,32586.573902182397,335821.96593756403,1710.0,334111.96593756403,5795.98792862964,NaN,7145.148211437533,693.331359620902,10.0,23.0,0.0,67.0,40.0,13.0,0.0,47.0,5.0,23.0,0.0,72.0,42.0,17.0,0.0,41.0,RndSwap:simple
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:0,-1.0,0,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:1,104662.51889634991,0,0,3,1,2 20 (2.0:1.0)[true-Van]:38 23 (38.0:23.0)[false-Walker]:13 22 (13.0:11.0)[false-Walker]:8 2 (8.0:41.0)[false-Van]:3 14 (3.0:97.0)[true-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:4 5 (4.0:23.0)[false-Walker]:6 22 (6.0:3.0)[true-Van]:7 25 (7.0:5.0)[false-Walker]:44 13 (44.0:13.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-Walker]:10 10 (10.0:67.0)[true-Walker]:20 16 (20.0:13.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:32 2 (32.0:11.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:47 18 (47.0:97.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-Van]:15 11 (15.0:57.0)[false-Walker]:14 9 (14.0:85.0)[true-Van]:22 8 (22.0:87.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Van]:31 10 (31.0:89.0)[false-Walker]:16 18 (16.0:57.0)[false-Walker]:18 15 (18.0:61.0)[false-Walker]:19 23 (19.0:39.0)[true-Walker]:21 14 (21.0:43.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[true-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:38:13:8::R:City Cargo Bike:3::R:City Cargo Bike:34::R:Walker:4::R:Van:6:7:44:26:9::R:Walker:10::R:City Cargo Bike:20::R:City Cargo Bike:33::R:City Cargo Bike:25::R:Walker:11::R:Walker:12::R:City Cargo Bike:32:23::R:City Cargo Bike:40::R:City Cargo Bike:41::R:City Cargo Bike:47::R:City Cargo Bike:37::R:City Cargo Bike:36::R:City Cargo Bike:24::R:Van:5:15::R:Van:14:22:42:43:46:48:31:16::R:Walker:18::R:Walker:19::R:City Cargo Bike:21::R:City Cargo Bike:27::R:City Cargo Bike:39:30::R:City Cargo Bike:17::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:45:35:,104662.51889634991,30.0,29599.744384921014,288134.3731934945,1850.0,286284.3731934945,5870.437074305665,NaN,6130.51857858499,629.7817954238513,17.0,20.0,0.0,63.0,40.0,13.0,0.0,47.0,6.0,17.0,0.0,78.0,44.0,15.0,0.0,41.0,RndSwap:simple
0:0:3:2,124958.18388625412,0,0,3,2,2 20 (2.0:1.0)[false-Walker]:44 13 (44.0:13.0)[true-Walker]:46 16 (46.0:53.0)[false-Walker]:38 23 (38.0:23.0)[false-Walker]:3 14 (3.0:97.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[true-City Cargo Bike]:4 5 (4.0:23.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:37 25 (37.0:33.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[true-City Cargo Bike]:33 3 (33.0:27.0)[false-Van]:45 7 (45.0:37.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Walker]:41 9 (41.0:45.0)[false-City Cargo Bike]:16 18 (16.0:57.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-Van]:11 26 (11.0:89.0)[true-Van]:12 14 (12.0:71.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[true-City Cargo Bike]:10 10 (10.0:67.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-Walker]:18 15 (18.0:61.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:22 8 (22.0:87.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-Van]:29 9 (29.0:73.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-City Cargo Bike]:42 14 (42.0:83.0)[false-Van]:43 4 (43.0:69.0)[false-Van]:27 12 (27.0:47.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[true-City Cargo Bike]:35 3 (35.0:63.0)[false-Van]:40 16 (40.0:47.0)[false-Van]:26 16 (26.0:3.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[true-City Cargo Bike]:47 18 (47.0:97.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:,SOL:R:Walker::R:Walker:2::R:Walker:44::R:Walker:46::R:Walker:38::R:City Cargo Bike:3::R:City Cargo Bike:23:4::R:City Cargo Bike:5::R:City Cargo Bike:36::R:City Cargo Bike:37::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:28::R:City Cargo Bike:32:33::R:City Cargo Bike:45::R:Walker:48::R:City Cargo Bike:41::R:City Cargo Bike:16::R:Van:9::R:Van:11:12:19::R:City Cargo Bike:15::R:City Cargo Bike:10::R:City Cargo Bike:13::R:Walker:17::R:City Cargo Bike:18::R:City Cargo Bike:20::R:City Cargo Bike:22:30::R:Van:14:29:34:31:42:43:27:8::R:City Cargo Bike:39::R:Van:35:40:26:21::R:City Cargo Bike:25::R:City Cargo Bike:47::R:City Cargo Bike:24:,124958.18388625412,33.0,32340.662884099693,335932.0912711674,1930.0,334002.0912711674,5880.045753799014,NaN,7147.491303641859,688.0992102999935,12.0,21.0,0.0,67.0,34.0,13.0,0.0,53.0,5.0,24.0,0.0,71.0,34.0,18.0,0.0,49.0,RndSwap:simple
0:0:3:3,165483.6896324791,0,0,3,3,26 16 (26.0:3.0)[false-City Cargo Bike]:3 14 (3.0:97.0)[false-City Cargo Bike]:5 11 (5.0:77.0)[false-City Cargo Bike]:6 22 (6.0:3.0)[false-City Cargo Bike]:10 10 (10.0:67.0)[true-City Cargo Bike]:7 25 (7.0:5.0)[false-City Cargo Bike]:28 15 (28.0:53.0)[false-City Cargo Bike]:2 20 (2.0:1.0)[false-Walker]:38 23 (38.0:23.0)[false-Walker]:4 5 (4.0:23.0)[false-Walker]:8 2 (8.0:41.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:9 18 (9.0:51.0)[false-City Cargo Bike]:11 26 (11.0:89.0)[false-City Cargo Bike]:12 14 (12.0:71.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-City Cargo Bike]:13 22 (13.0:11.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[true-Van]:16 18 (16.0:57.0)[false-City Cargo Bike]:17 24 (17.0:71.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-City Cargo Bike]:19 23 (19.0:39.0)[false-City Cargo Bike]:20 16 (20.0:13.0)[false-City Cargo Bike]:21 14 (21.0:43.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-Walker]:22 8 (22.0:87.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-City Cargo Bike]:24 12 (24.0:21.0)[false-City Cargo Bike]:27 12 (27.0:47.0)[false-City Cargo Bike]:14 9 (14.0:85.0)[false-City Cargo Bike]:29 9 (29.0:73.0)[false-City Cargo Bike]:30 2 (30.0:81.0)[false-City Cargo Bike]:31 10 (31.0:89.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:34 20 (34.0:95.0)[false-City Cargo Bike]:39 8 (39.0:13.0)[false-City Cargo Bike]:41 9 (41.0:45.0)[false-City Cargo Bike]:46 16 (46.0:53.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-Walker]:42 14 (42.0:83.0)[false-Van]:35 3 (35.0:63.0)[false-Van]:37 25 (37.0:33.0)[false-City Cargo Bike]:40 16 (40.0:47.0)[false-Van]:44 13 (44.0:13.0)[true-Walker]:47 18 (47.0:97.0)[false-City Cargo Bike]:36 13 (36.0:37.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:26::R:City Cargo Bike:3::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:10::R:City Cargo Bike:7::R:City Cargo Bike:28::R:Walker:2::R:Walker:38::R:Walker:4::R:City Cargo Bike:8:45::R:City Cargo Bike:9::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:25::R:City Cargo Bike:13::R:Van:15:16:17:18:19::R:City Cargo Bike:20::R:City Cargo Bike:21::R:Walker:33::R:City Cargo Bike:22::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:27::R:City Cargo Bike:14::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:31::R:City Cargo Bike:43:32::R:City Cargo Bike:34::R:City Cargo Bike:39::R:City Cargo Bike:41::R:City Cargo Bike:46::R:Walker:48::R:Van:42:35:37:40::R:Walker:44::R:City Cargo Bike:47::R:City Cargo Bike:36:,165483.6896324791,39.0,32608.41935392202,417839.2695851555,2090.0,415749.2695851555,5880.045753799014,NaN,8890.197225216074,693.7961564664259,5.0,15.0,0.0,79.0,19.0,13.0,0.0,68.0,4.0,17.0,0.0,79.0,24.0,13.0,0.0,63.0,RndSwap:simple
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:1,-1.0,0,0,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:2,146893.79928251528,0,0,4,2,2 20 (2.0:1.0)[true-Van]:6 22 (6.0:3.0)[false-Walker]:13 22 (13.0:11.0)[false-Walker]:39 8 (39.0:13.0)[false-City Cargo Bike]:8 2 (8.0:41.0)[false-Walker]:9 18 (9.0:51.0)[true-Van]:11 26 (11.0:89.0)[true-City Cargo Bike]:7 25 (7.0:5.0)[false-Walker]:12 14 (12.0:71.0)[false-Walker]:5 11 (5.0:77.0)[false-City Cargo Bike]:26 16 (26.0:3.0)[false-Walker]:28 15 (28.0:53.0)[false-Walker]:3 14 (3.0:97.0)[false-Walker]:4 5 (4.0:23.0)[false-Walker]:22 8 (22.0:87.0)[false-Walker]:14 9 (14.0:85.0)[false-Walker]:46 16 (46.0:53.0)[true-Van]:40 16 (40.0:47.0)[false-City Cargo Bike]:15 11 (15.0:57.0)[false-Walker]:10 10 (10.0:67.0)[true-Walker]:44 13 (44.0:13.0)[false-City Cargo Bike]:32 2 (32.0:11.0)[false-City Cargo Bike]:35 3 (35.0:63.0)[false-Walker]:38 23 (38.0:23.0)[false-City Cargo Bike]:25 8 (25.0:77.0)[false-Walker]:17 24 (17.0:71.0)[false-Walker]:19 23 (19.0:39.0)[false-Walker]:20 16 (20.0:13.0)[false-Walker]:21 14 (21.0:43.0)[false-Walker]:36 13 (36.0:37.0)[false-Walker]:24 12 (24.0:21.0)[false-Walker]:31 10 (31.0:89.0)[false-Walker]:27 12 (27.0:47.0)[false-Walker]:29 9 (29.0:73.0)[true-Van]:16 18 (16.0:57.0)[false-Walker]:34 20 (34.0:95.0)[true-City Cargo Bike]:47 18 (47.0:97.0)[false-City Cargo Bike]:48 16 (48.0:75.0)[false-City Cargo Bike]:18 15 (18.0:61.0)[false-Walker]:37 25 (37.0:33.0)[true-Walker]:42 14 (42.0:83.0)[false-City Cargo Bike]:45 7 (45.0:37.0)[false-City Cargo Bike]:33 3 (33.0:27.0)[false-Walker]:30 2 (30.0:81.0)[false-Walker]:41 9 (41.0:45.0)[false-City Cargo Bike]:43 4 (43.0:69.0)[false-City Cargo Bike]:23 5 (23.0:11.0)[false-Walker]:,SOL:R:Van::R:Van:2:6:13:39:8::R:Van:9::R:City Cargo Bike:11::R:Walker:7::R:Walker:12::R:City Cargo Bike:5::R:Walker:26::R:Walker:28::R:Walker:3::R:Walker:4::R:Walker:22::R:Walker:14::R:Van:46:40:15::R:Walker:10::R:City Cargo Bike:44::R:City Cargo Bike:32:35::R:City Cargo Bike:38::R:Walker:25::R:Walker:17::R:Walker:19::R:Walker:20::R:Walker:21::R:Walker:36::R:Walker:24::R:Walker:31::R:Walker:27::R:Van:29:16::R:City Cargo Bike:34::R:City Cargo Bike:47::R:City Cargo Bike:48::R:Walker:18::R:Walker:37::R:City Cargo Bike:42::R:City Cargo Bike:45:33::R:Walker:30::R:City Cargo Bike:41::R:City Cargo Bike:43:23:,146893.79928251528,38.0,29599.744384921014,372996.9339658251,2250.0,370746.9339658251,5561.860306384507,NaN,7936.10497799628,629.7817954238513,13.0,55.0,0.0,32.0,23.0,45.0,0.0,32.0,4.0,54.0,0.0,42.0,26.0,46.0,0.0,28.0,AddRoute:CargoBike:simple
