Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
3:4:2:2,27503.355059204914,3,4,2,2,4 16 (4.0:15.0)[true-Van]:26 8 (26.0:89.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-Van]:12 14 (12.0:17.0)[false-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Van]:7 6 (7.0:29.0)[true-Van]:5 23 (5.0:39.0)[false-Walker]:23 26 (23.0:63.0)[true-Van]:8 5 (8.0:87.0)[true-Van]:31 20 (31.0:63.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[true-Van]:9 1 (9.0:75.0)[false-Van]:3 1 (3.0:45.0)[true-Van]:14 7 (14.0:75.0)[true-Van]:32 12 (32.0:41.0)[true-Van]:27 16 (27.0:47.0)[false-Walker]:20 19 (20.0:45.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[true-Van]:45 24 (45.0:35.0)[false-Van]:34 25 (34.0:41.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-Van]:18 24 (18.0:89.0)[true-Van]:21 13 (21.0:93.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:10 13 (10.0:65.0)[false-Van]:28 20 (28.0:29.0)[true-Van]:29 12 (29.0:13.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:,SOL:R:Van::R:Van:4:26:42:2:12:38:6::R:Van:7:5::R:Van:23::R:Van:8:31:24:11:17::R:Van:40:9::R:Van:3::R:Van:14::R:Van:32:27:20::R:Van:39:45:34:19:13:15::R:Van:18:21:25:10::R:Van:28:29:44:30:37:22::R:Van:16:33:35:41:43:36:,27503.355059204914,13.0,137516.77529602457,414110.32588807377,1560.0,412550.32588807377,16395.054334620043,NaN,9411.59831563804,3125.381256727831,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
3:4:2:3,56169.33048031725,3,4,2,3,13 18 (13.0:39.0)[true-City Cargo Bike]:6 12 (6.0:55.0)[false-Van]:7 6 (7.0:29.0)[false-Van]:5 23 (5.0:39.0)[false-Van]:20 19 (20.0:45.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[true-City Cargo Bike]:9 1 (9.0:75.0)[false-Van]:10 13 (10.0:65.0)[false-Van]:15 8 (15.0:49.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[true-Van]:31 20 (31.0:63.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-Van]:39 2 (39.0:81.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-Walker]:29 12 (29.0:13.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:32 12 (32.0:41.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[true-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[true-Van]:30 22 (30.0:33.0)[false-Van]:45 24 (45.0:35.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[true-Van]:27 16 (27.0:47.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-Van]:41 10 (41.0:93.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[true-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:13::R:Van:6:7:5:20::R:City Cargo Bike:8:9::R:Van:10:15::R:Van:23:31:24:2:11::R:City Cargo Bike:40::R:City Cargo Bike:26::R:Van:4:39:12:3:14:22:29:33:34::R:City Cargo Bike:19::R:City Cargo Bike:18::R:City Cargo Bike:17::R:Van:25:32::R:Van:21:38::R:Van:28:30:45:37::R:Van:35:27:36:43:41:16::R:Van:44:42:,56169.33048031725,17.0,166132.3649744012,545762.8098940776,1480.0,544282.8098940776,13522.757951707885,NaN,12403.7002248654,3775.735567600027,53.0,0.0,0.0,47.0,82.0,0.0,0.0,18.0,59.0,0.0,0.0,41.0,85.0,0.0,0.0,15.0,RndSwap:simple
3:4:2:4,-1.0,3,4,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:3:0,-1.0,3,4,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:3:1,-1.0,3,4,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:3:2,30330.25992638995,3,4,3,2,9 1 (9.0:75.0)[true-Van]:2 14 (2.0:95.0)[true-Van]:5 23 (5.0:39.0)[false-Van]:7 6 (7.0:29.0)[true-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Van]:17 8 (17.0:89.0)[true-Van]:12 14 (12.0:17.0)[false-Van]:13 18 (13.0:39.0)[false-Van]:16 21 (16.0:85.0)[true-Van]:11 20 (11.0:73.0)[false-Van]:33 14 (33.0:67.0)[true-Van]:44 21 (44.0:7.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[true-Van]:3 1 (3.0:45.0)[false-Van]:23 26 (23.0:63.0)[true-Van]:19 20 (19.0:79.0)[true-Van]:18 24 (18.0:89.0)[true-Van]:32 12 (32.0:41.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[true-Van]:24 17 (24.0:93.0)[false-Van]:30 22 (30.0:33.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[true-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[true-Van]:28 20 (28.0:29.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-Van]:41 10 (41.0:93.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[true-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:40 9 (40.0:57.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:9::R:Van:2:5::R:Van:7:35:10::R:Van:17:12:13::R:Van:16:11::R:Van:33:44:27:20::R:Van:34:3::R:Van:23::R:Van:19::R:Van:18:32:15::R:Van:26:24:30:22::R:Van:39:37:38:29:31:8::R:Van:43:28:21:4:41:6::R:Van:45:42:36:40:25:14:,30330.25992638995,15.0,151651.29963194978,456753.89889584936,1800.0,454953.89889584936,13394.853047933593,NaN,10380.770429451122,3446.620446180677,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
3:4:3:3,56375.264875616,3,4,3,3,2 14 (2.0:95.0)[true-Van]:9 1 (9.0:75.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[true-Van]:5 23 (5.0:39.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-Van]:38 15 (38.0:83.0)[true-Van]:12 14 (12.0:17.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[true-Van]:36 19 (36.0:57.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-Walker]:14 7 (14.0:75.0)[false-Walker]:39 2 (39.0:81.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Walker]:19 20 (19.0:79.0)[false-Walker]:45 24 (45.0:35.0)[true-Van]:25 22 (25.0:39.0)[true-Van]:27 16 (27.0:47.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[true-Van]:44 21 (44.0:7.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Van]:26 8 (26.0:89.0)[false-Walker]:3 1 (3.0:45.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[true-Van]:20 19 (20.0:45.0)[false-Van]:42 6 (42.0:17.0)[true-Van]:30 22 (30.0:33.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[true-Walker]:10 13 (10.0:65.0)[false-Van]:32 12 (32.0:41.0)[true-Walker]:28 20 (28.0:29.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:9::R:Van:4:5::R:Van:7:8:11::R:Van:38:12:13::R:Van:18:36:24:34::R:Walker:37::R:Walker:14::R:Van:39:43:22:40:16:19::R:Van:45::R:Van:25:27:15::R:Van:17:44:31:29:6:26:3:33::R:Van:41:20::R:Van:42:30:23::R:Walker:21::R:Van:10::R:Walker:32::R:City Cargo Bike:28::R:City Cargo Bike:35:,56375.264875616,19.0,166269.28756356263,546910.6774164949,1860.0,545050.6774164949,13390.089312429373,NaN,12429.788123102158,3778.847444626423,68.0,21.0,0.0,11.0,86.0,9.0,0.0,5.0,59.0,26.0,0.0,15.0,86.0,8.0,0.0,6.0,RndSwap:simple
3:4:3:4,-1.0,3,4,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:4:0,-1.0,3,4,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:4:1,-1.0,3,4,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:4:2,-1.0,3,4,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:4:4:3,96526.20289183287,3,4,4,3,2 14 (2.0:95.0)[false-Van]:36 19 (36.0:57.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-Van]:4 16 (4.0:15.0)[false-Van]:5 23 (5.0:39.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Van]:25 22 (25.0:39.0)[true-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[true-Van]:3 1 (3.0:45.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[true-Van]:9 1 (9.0:75.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[true-Van]:44 21 (44.0:7.0)[false-Van]:7 6 (7.0:29.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[true-Van]:18 24 (18.0:89.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-Van]:13 18 (13.0:39.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[true-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[true-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Van]:40 9 (40.0:57.0)[true-Van]:45 24 (45.0:35.0)[false-Van]:28 20 (28.0:29.0)[false-Van]:42 6 (42.0:17.0)[false-Van]:29 12 (29.0:13.0)[false-Van]:20 19 (20.0:45.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-Van]:32 12 (32.0:41.0)[false-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:,SOL:R:Van:2:12:4:6:39:8:44:10::R:City Cargo Bike:36::R:City Cargo Bike:5::R:Van:25:45:28:42:29:32::R:City Cargo Bike:37::R:City Cargo Bike:43::R:City Cargo Bike:33::R:City Cargo Bike:26:3::R:Van:41:30::R:Van:14::R:City Cargo Bike:9:7::R:City Cargo Bike:11::R:Van:22::R:City Cargo Bike:15::R:Van:16::R:City Cargo Bike:18::R:City Cargo Bike:19::R:Van:27::R:City Cargo Bike:13::R:Van:24::R:City Cargo Bike:17::R:City Cargo Bike:21::R:City Cargo Bike:23::R:Van:31::R:City Cargo Bike:38::R:City Cargo Bike:34::R:Van:40::R:City Cargo Bike:20::R:City Cargo Bike:35:,96526.20289183287,29.0,163281.52562610118,619734.372411529,2150.0,617584.372411529,13698.43577595997,1563.0776693338216,14084.872100262022,3710.9437642295725,34.0,0.0,0.0,66.0,52.0,0.0,0.0,48.0,34.0,0.0,0.0,66.0,50.0,0.0,0.0,50.0,CrossOver:advanced
3:4:4:4,122160.39228610223,3,4,4,4,2 14 (2.0:95.0)[true-Van]:3 1 (3.0:45.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[true-Van]:41 10 (41.0:93.0)[true-Van]:4 16 (4.0:15.0)[false-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Van]:39 2 (39.0:81.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-Van]:26 8 (26.0:89.0)[false-Walker]:32 12 (32.0:41.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Walker]:19 20 (19.0:79.0)[true-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Walker]:45 24 (45.0:35.0)[true-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-Van]:16 21 (16.0:85.0)[false-Van]:40 9 (40.0:57.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-Van]:18 24 (18.0:89.0)[true-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-Van]:28 20 (28.0:29.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-Van]:9 1 (9.0:75.0)[false-Van]:36 19 (36.0:57.0)[false-Van]:20 19 (20.0:45.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[true-Van]:15 8 (15.0:49.0)[true-City Cargo Bike]:34 25 (34.0:41.0)[true-Van]:21 13 (21.0:93.0)[false-City Cargo Bike]:,SOL:R:Van:2:4:5:8:7:16:12::R:City Cargo Bike:3:22::R:Van:23:13:24:31:9::R:Van:41:36::R:City Cargo Bike:38::R:City Cargo Bike:37::R:Van:39::R:City Cargo Bike:43::R:Walker:26::R:City Cargo Bike:32::R:City Cargo Bike:25::R:City Cargo Bike:44::R:Walker:6::R:Van:19::R:City Cargo Bike:17::R:Walker:10::R:Van:45::R:City Cargo Bike:42::R:City Cargo Bike:40::R:Van:18::R:City Cargo Bike:35::R:City Cargo Bike:33::R:City Cargo Bike:27::R:City Cargo Bike:14::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:20::R:Van:11::R:City Cargo Bike:15::R:Van:34::R:City Cargo Bike:21:,122160.39228610223,32.0,166331.28602192368,679012.1282292058,2230.0,676782.1282292058,13507.993449665531,1847.9717516775272,15432.093823391042,3780.2565004982653,28.0,9.0,0.0,63.0,45.0,7.0,0.0,48.0,27.0,5.0,0.0,68.0,51.0,5.0,0.0,44.0,AddRoute:CargoBike:advanced
4:0:0:0,-1.0,4,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:0:1,-1.0,4,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:0:2,33355.33702358688,4,0,0,2,4 16 (4.0:15.0)[false-Van]:12 14 (12.0:17.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Walker]:37 20 (37.0:45.0)[true-Van]:7 6 (7.0:29.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-Van]:13 18 (13.0:39.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[true-Van]:18 24 (18.0:89.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[true-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-Van]:26 8 (26.0:89.0)[true-Van]:21 13 (21.0:93.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[false-Van]:23 26 (23.0:63.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[true-Van]:45 24 (45.0:35.0)[false-Van]:34 25 (34.0:41.0)[true-Van]:28 20 (28.0:29.0)[false-Van]:29 12 (29.0:13.0)[false-Van]:30 22 (30.0:33.0)[false-Van]:32 12 (32.0:41.0)[false-Van]:35 17 (35.0:49.0)[false-Van]:36 19 (36.0:57.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-Van]:41 10 (41.0:93.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-Van]:44 21 (44.0:7.0)[false-Van]:,SOL:R:Van:4:12:3:25:5::R:Van:37:7::R:Van:14:8:9:11:22:13:15::R:Van:16:18:2:19:20::R:Van:24:33:17:6:10::R:Van:26:21:27:23:31:39:38::R:Van:40:45::R:Van:34:28:29:30:32::R:Van:35:36:43:41:42:44:,33355.33702358688,9.0,166776.68511793436,501410.05535380315,1080.0,500330.05535380315,4975.891084622728,860.6271335087935,11395.683076222798,3790.379207225781,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
4:0:0:3,44410.19782902317,4,0,0,3,27 16 (27.0:47.0)[false-Van]:4 16 (4.0:15.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:22 3 (22.0:49.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-Van]:20 19 (20.0:45.0)[false-Van]:40 9 (40.0:57.0)[false-Van]:21 13 (21.0:93.0)[false-Van]:19 20 (19.0:79.0)[false-Van]:45 24 (45.0:35.0)[false-Van]:23 26 (23.0:63.0)[false-Van]:24 17 (24.0:93.0)[false-Van]:26 8 (26.0:89.0)[false-Van]:28 20 (28.0:29.0)[false-Van]:29 12 (29.0:13.0)[false-Van]:30 22 (30.0:33.0)[false-Van]:32 12 (32.0:41.0)[false-Van]:31 20 (31.0:63.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-Van]:33 14 (33.0:67.0)[true-Van]:34 25 (34.0:41.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:38 15 (38.0:83.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[true-Van]:43 11 (43.0:89.0)[false-Van]:,SOL:R:Van:27:4:12:5:37::R:City Cargo Bike:6::R:City Cargo Bike:2::R:City Cargo Bike:3:7:9::R:Van:14:8:10:11:13:15:25:22::R:Van:16:17:18:20:40:21::R:Van:19:45:23:24:26::R:Van:28:29:30:32:31:41::R:Van:44::R:Van:33:34:42:35:36:38::R:Van:39:43:,44410.19782902317,11.0,189867.4120673538,583585.6670331663,1110.0,582475.6670331663,4937.528137313451,1091.2960267735214,13263.310614390142,4315.168456076223,73.0,0.0,0.0,27.0,89.0,0.0,0.0,11.0,86.0,0.0,0.0,14.0,95.0,0.0,0.0,5.0,RndSwap:simple
4:0:0:4,-1.0,4,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:1:0,-1.0,4,0,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4:0:1:1,-1.0,4,0,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
