Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
3:3:1:3,85107.1471412477,3,3,1,3,2 4 (2.0:7.0)[true-Van]:3 18 (3.0:27.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-Van]:35 15 (35.0:31.0)[false-Van]:4 22 (4.0:21.0)[false-Walker]:36 6 (36.0:65.0)[false-Van]:56 4 (56.0:85.0)[true-Van]:48 2 (48.0:35.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:23 14 (23.0:73.0)[false-Van]:7 9 (7.0:59.0)[true-Van]:9 20 (9.0:11.0)[false-Van]:14 2 (14.0:53.0)[false-Van]:10 19 (10.0:21.0)[false-Walker]:40 15 (40.0:45.0)[false-Van]:54 10 (54.0:83.0)[false-Walker]:15 11 (15.0:87.0)[false-Van]:18 21 (18.0:67.0)[true-Van]:62 19 (62.0:41.0)[false-Walker]:19 20 (19.0:27.0)[false-Walker]:21 15 (21.0:59.0)[false-Van]:22 15 (22.0:95.0)[false-Van]:25 22 (25.0:3.0)[true-Van]:16 10 (16.0:79.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[false-Walker]:26 21 (26.0:59.0)[false-Van]:30 14 (30.0:37.0)[false-Van]:27 22 (27.0:83.0)[false-Walker]:28 6 (28.0:5.0)[false-Van]:29 24 (29.0:71.0)[false-Van]:11 7 (11.0:59.0)[false-Van]:31 14 (31.0:29.0)[false-Van]:33 15 (33.0:83.0)[false-Van]:34 21 (34.0:97.0)[true-Van]:39 26 (39.0:17.0)[false-Van]:37 23 (37.0:19.0)[false-Van]:38 14 (38.0:59.0)[true-City Cargo Bike]:41 15 (41.0:89.0)[false-Van]:20 1 (20.0:81.0)[false-Van]:42 23 (42.0:19.0)[false-Van]:44 22 (44.0:23.0)[false-Van]:24 19 (24.0:41.0)[false-Van]:45 26 (45.0:83.0)[false-Van]:46 20 (46.0:11.0)[false-Van]:8 7 (8.0:69.0)[false-Van]:52 12 (52.0:63.0)[false-Van]:17 5 (17.0:59.0)[false-Van]:61 18 (61.0:45.0)[false-Walker]:47 3 (47.0:17.0)[false-Van]:49 15 (49.0:21.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-Van]:12 18 (12.0:99.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:55 23 (55.0:41.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-Van]:60 20 (60.0:1.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:,SOL:R:Van::R:Van:2:3:43:35:4:36::R:Van:56:48:5:13:6:63:23::R:Van:7:9:14:10:40:54:15::R:Van:18:62:19:21:22::R:Van:25:16:59:26:30:27:28::R:Van:29:11:31:33::R:Van:34:39:37::R:City Cargo Bike:38::R:Van:41:20:42:44:24::R:Van:45:46:8:52:17:61:47::R:City Cargo Bike:49::R:Van:50:12:51:55:32:53:58::R:City Cargo Bike:60::R:Van:57:,85107.1471412477,15.0,307282.79597432225,970739.5638157331,1590.0,969149.5638157331,13595.618580831388,NaN,15657.089738963437,4956.1741286181,80.0,0.0,0.0,20.0,95.0,0.0,0.0,5.0,72.0,0.0,0.0,28.0,94.0,0.0,0.0,6.0,RndSwap:simple
3:3:1:4,-1.0,3,3,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:2:0,-1.0,3,3,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:2:1,46105.50547072449,3,3,2,1,2 4 (2.0:7.0)[true-Van]:3 18 (3.0:27.0)[false-Van]:60 20 (60.0:1.0)[false-Van]:4 22 (4.0:21.0)[false-Van]:59 2 (59.0:83.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:22 15 (22.0:95.0)[false-Van]:13 20 (13.0:71.0)[true-Van]:8 7 (8.0:69.0)[true-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[true-Van]:49 15 (49.0:21.0)[true-Van]:14 2 (14.0:53.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[true-Van]:19 20 (19.0:27.0)[true-Van]:21 15 (21.0:59.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-Van]:23 14 (23.0:73.0)[true-Van]:6 5 (6.0:19.0)[true-Van]:24 19 (24.0:41.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[true-Van]:53 4 (53.0:49.0)[false-Van]:34 21 (34.0:97.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[true-Van]:55 23 (55.0:41.0)[false-Walker]:48 2 (48.0:35.0)[false-Van]:27 22 (27.0:83.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[true-Van]:54 10 (54.0:83.0)[true-Van]:51 21 (51.0:71.0)[false-Van]:30 14 (30.0:37.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Walker]:38 14 (38.0:59.0)[false-Van]:35 15 (35.0:31.0)[false-Van]:43 7 (43.0:23.0)[false-Van]:56 4 (56.0:85.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-Van]:11 7 (11.0:59.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-Van]:62 19 (62.0:41.0)[false-Van]:47 3 (47.0:17.0)[false-Walker]:50 2 (50.0:21.0)[false-Van]:61 18 (61.0:45.0)[false-Walker]:63 8 (63.0:45.0)[false-Walker]:26 21 (26.0:59.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3:60:4:59:5:22::R:Van:13::R:Van:8:9:39:10:31:7::R:Van:12::R:Van:49:14:15::R:Van:16::R:Van:19:21:41:18::R:Van:23::R:Van:6:24:37:25:28:17::R:Van:57:53:34:52:33:36::R:Van:58:55:48:27::R:Van:29::R:Van:54:51:30:44:42:32:20::R:Van:38:35:43:56:40:46:11::R:Van:45:62:47:50:61:63:26:,46105.50547072449,16.0,230527.52735362248,693502.5820608676,1920.0,691582.5820608676,15692.100202221585,NaN,11185.525517110767,3718.185925058427,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
3:3:2:2,50166.33896334392,3,3,2,2,43 7 (43.0:23.0)[true-Van]:56 4 (56.0:85.0)[false-Van]:2 4 (2.0:7.0)[false-Van]:3 18 (3.0:27.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-Walker]:36 6 (36.0:65.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-Van]:23 14 (23.0:73.0)[false-Van]:7 9 (7.0:59.0)[true-Van]:14 2 (14.0:53.0)[false-Van]:57 24 (57.0:77.0)[false-Van]:10 19 (10.0:21.0)[false-Walker]:40 15 (40.0:45.0)[false-Van]:54 10 (54.0:83.0)[false-Walker]:15 11 (15.0:87.0)[false-Van]:18 21 (18.0:67.0)[true-Van]:62 19 (62.0:41.0)[true-Van]:19 20 (19.0:27.0)[false-Walker]:21 15 (21.0:59.0)[false-Van]:17 5 (17.0:59.0)[false-Van]:22 15 (22.0:95.0)[true-Van]:25 22 (25.0:3.0)[true-Van]:16 10 (16.0:79.0)[false-City Cargo Bike]:59 2 (59.0:83.0)[true-Van]:26 21 (26.0:59.0)[false-Van]:28 6 (28.0:5.0)[false-Van]:35 15 (35.0:31.0)[false-Van]:29 24 (29.0:71.0)[false-Van]:27 22 (27.0:83.0)[false-Walker]:9 20 (9.0:11.0)[false-Van]:30 14 (30.0:37.0)[false-Van]:31 14 (31.0:29.0)[false-Van]:33 15 (33.0:83.0)[false-Van]:34 21 (34.0:97.0)[true-Van]:44 22 (44.0:23.0)[true-Van]:11 7 (11.0:59.0)[false-Van]:39 26 (39.0:17.0)[true-Van]:37 23 (37.0:19.0)[false-Van]:38 14 (38.0:59.0)[false-Van]:41 15 (41.0:89.0)[false-Van]:20 1 (20.0:81.0)[false-Van]:42 23 (42.0:19.0)[false-Van]:45 26 (45.0:83.0)[false-Van]:46 20 (46.0:11.0)[false-Van]:8 7 (8.0:69.0)[false-Van]:52 12 (52.0:63.0)[false-Van]:24 19 (24.0:41.0)[false-Van]:47 3 (47.0:17.0)[false-Van]:61 18 (61.0:45.0)[false-Walker]:49 15 (49.0:21.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-Van]:12 18 (12.0:99.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[true-Van]:58 17 (58.0:57.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:55 23 (55.0:41.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:60 20 (60.0:1.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:43:56:2:3:4:36:48:5:13::R:Van:6:23::R:Van:7:14:57:10:40:54:15::R:Van:18::R:Van:62:19:21:17::R:Van:22::R:Van:25:16::R:Van:59:26:28:35:29:27::R:Van:9:30:31:33::R:Van:34::R:Van:44:11::R:Van:39:37:38:41:20::R:Van:42:45:46:8:52::R:Van:24:47:61:49:50:12::R:Van:32:58:63:55:51:60:53:,50166.33896334392,16.0,250831.69481671962,754415.0844501589,1920.0,752495.0844501589,14085.41864179817,NaN,12167.985233067078,4045.672497043865,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
3:3:2:3,85075.27345102486,3,3,2,3,27 22 (27.0:83.0)[false-Van]:2 4 (2.0:7.0)[true-Van]:3 18 (3.0:27.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[true-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[true-Van]:12 18 (12.0:99.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[true-Van]:14 2 (14.0:53.0)[true-City Cargo Bike]:32 2 (32.0:19.0)[true-Van]:49 15 (49.0:21.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[true-Van]:60 20 (60.0:1.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-Walker]:56 4 (56.0:85.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-Van]:17 5 (17.0:59.0)[false-Van]:63 8 (63.0:45.0)[true-Van]:40 15 (40.0:45.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-Van]:34 21 (34.0:97.0)[true-Van]:23 14 (23.0:73.0)[true-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-Van]:26 21 (26.0:59.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[true-Van]:45 26 (45.0:83.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[true-Van]:46 20 (46.0:11.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[true-Van]:59 2 (59.0:83.0)[false-Walker]:54 10 (54.0:83.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Walker]:50 2 (50.0:21.0)[true-Van]:61 18 (61.0:45.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:38 14 (38.0:59.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-Van]:57 24 (57.0:77.0)[false-Van]:62 19 (62.0:41.0)[false-Van]:58 17 (58.0:57.0)[false-Van]:52 12 (52.0:63.0)[false-Van]:,SOL:R:Van:27::R:Van:2:3:5:6:8::R:Van:10:13::R:Van:11:12::R:Van:15::R:City Cargo Bike:14::R:Van:32:49:31:16::R:Van:43:60:4:56:48:9:47:35:17::R:Van:63:40:28:55:42:7::R:City Cargo Bike:18::R:City Cargo Bike:21::R:Van:22::R:Van:34::R:Van:23:37:19:25:41:53::R:City Cargo Bike:26::R:City Cargo Bike:29::R:City Cargo Bike:33::R:Van:30:45::R:Van:39:46::R:Van:24:59:54:20::R:Van:50:61:44:51:38:36::R:Van:57:62:58:52:,85075.27345102486,22.0,307299.71657724056,971349.8100028753,2220.0,969129.8100028753,14292.760261795283,1484.0753996851302,15666.932419401213,4956.447041568396,73.0,0.0,0.0,27.0,90.0,0.0,0.0,10.0,72.0,0.0,0.0,28.0,89.0,0.0,0.0,11.0,RndSwap:simple
3:3:2:4,194451.5380929792,3,3,2,4,11 7 (11.0:59.0)[true-Van]:8 7 (8.0:69.0)[false-City Cargo Bike]:2 4 (2.0:7.0)[true-Van]:32 2 (32.0:19.0)[false-Van]:4 22 (4.0:21.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[true-Van]:3 18 (3.0:27.0)[false-Van]:5 14 (5.0:33.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[true-Van]:12 18 (12.0:99.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[true-Van]:49 15 (49.0:21.0)[false-Van]:31 14 (31.0:29.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[true-Van]:26 21 (26.0:59.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[true-Van]:18 21 (18.0:67.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Walker]:22 15 (22.0:95.0)[false-Van]:24 19 (24.0:41.0)[true-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-Van]:13 20 (13.0:71.0)[false-Van]:27 22 (27.0:83.0)[false-Van]:36 6 (36.0:65.0)[false-Van]:29 24 (29.0:71.0)[false-Van]:30 14 (30.0:37.0)[false-Van]:38 14 (38.0:59.0)[false-Van]:35 15 (35.0:31.0)[false-Van]:39 26 (39.0:17.0)[false-Van]:40 15 (40.0:45.0)[false-Van]:14 2 (14.0:53.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-Van]:44 22 (44.0:23.0)[false-Van]:45 26 (45.0:83.0)[false-Van]:34 21 (34.0:97.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:50 2 (50.0:21.0)[false-Van]:51 21 (51.0:71.0)[false-Van]:52 12 (52.0:63.0)[false-Van]:53 4 (53.0:49.0)[false-Van]:58 17 (58.0:57.0)[false-Van]:61 18 (61.0:45.0)[false-Van]:63 8 (63.0:45.0)[false-Walker]:54 10 (54.0:83.0)[false-Walker]:62 19 (62.0:41.0)[true-Van]:59 2 (59.0:83.0)[false-Walker]:55 23 (55.0:41.0)[false-Van]:57 24 (57.0:77.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:,SOL:R:Van:11:32:3:49:22:46:13:48::R:City Cargo Bike:8:14::R:Van:2:27:36:29:30:38:35::R:City Cargo Bike:4::R:City Cargo Bike:7::R:Van:43:39:40:42:44:47:50::R:City Cargo Bike:5::R:City Cargo Bike:6::R:Van:9:45:51:52:53:56::R:City Cargo Bike:12::R:Van:15:58:61:55:57::R:City Cargo Bike:31::R:City Cargo Bike:16::R:Van:10::R:City Cargo Bike:26::R:City Cargo Bike:60::R:Van:17::R:City Cargo Bike:18::R:City Cargo Bike:21::R:City Cargo Bike:23::R:City Cargo Bike:19::R:Walker:20:59::R:Van:24::R:City Cargo Bike:37::R:City Cargo Bike:25::R:City Cargo Bike:28::R:City Cargo Bike:41::R:City Cargo Bike:33::R:City Cargo Bike:34::R:Walker:63::R:Walker:54::R:Van:62:,194451.5380929792,32.0,306855.0432778782,1188956.1887084416,2230.0,1186726.1887084416,14513.693283895436,2712.8164620330685,19176.712721103897,4949.274891578681,28.0,9.0,0.0,63.0,60.0,6.0,0.0,34.0,32.0,10.0,0.0,58.0,62.0,2.0,0.0,36.0,CrossOver:advanced
3:3:3:0,-1.0,3,3,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:3:1,-1.0,3,3,3,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:3:3:2,59894.29954599937,3,3,3,2,57 24 (57.0:77.0)[true-Van]:22 15 (22.0:95.0)[false-Van]:23 14 (23.0:73.0)[true-City Cargo Bike]:2 4 (2.0:7.0)[false-Van]:60 20 (60.0:1.0)[false-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:61 18 (61.0:45.0)[false-Walker]:3 18 (3.0:27.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-Walker]:8 7 (8.0:69.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-Van]:62 19 (62.0:41.0)[true-Van]:38 14 (38.0:59.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[true-Van]:29 24 (29.0:71.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[true-Van]:6 5 (6.0:19.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[true-Van]:12 18 (12.0:99.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[true-Van]:31 14 (31.0:29.0)[true-Van]:20 1 (20.0:81.0)[false-Van]:58 17 (58.0:57.0)[true-Van]:47 3 (47.0:17.0)[false-Van]:13 20 (13.0:71.0)[false-Walker]:40 15 (40.0:45.0)[true-Van]:30 14 (30.0:37.0)[false-Van]:49 15 (49.0:21.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-Van]:21 15 (21.0:59.0)[true-Van]:59 2 (59.0:83.0)[true-Van]:4 22 (4.0:21.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[false-Van]:41 15 (41.0:89.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[true-Van]:27 22 (27.0:83.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[true-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[true-Van]:42 23 (42.0:19.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-Van]:48 2 (48.0:35.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-Van]:36 6 (36.0:65.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:54 10 (54.0:83.0)[false-Walker]:50 2 (50.0:21.0)[false-Van]:53 4 (53.0:49.0)[false-Van]:33 15 (33.0:83.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:55 23 (55.0:41.0)[false-Van]:16 10 (16.0:79.0)[false-Van]:,SOL:R:Van::R:Van:57:22::R:City Cargo Bike:23::R:Van:2:60:9:61:3:32:63:8::R:Van:26::R:Van:62:38:17::R:Van:14:29::R:Van:5:6:7::R:Van:10:12::R:Van:15::R:Van:31:20::R:Van:58:47:13::R:Van:40:30:49:18::R:Van:21::R:Van:59:4:52:41::R:Van:19:27::R:Van:24:37:25:28:34::R:Van:44:42:35:45:11::R:Van:39:48:46:36:43:56:54:50:53:33::R:Van:51:55:16:,59894.29954599937,20.0,283844.9499669676,860115.4690061143,2330.0,857785.4690061143,16081.860881889113,NaN,13872.830145259908,4578.144354305929,95.0,0.0,0.0,5.0,98.0,0.0,0.0,2.0,95.0,0.0,0.0,5.0,98.0,0.0,0.0,2.0,RndSwap:simple
3:3:3:3,85075.27345102486,3,3,3,3,2 4 (2.0:7.0)[true-Van]:3 18 (3.0:27.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[true-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[true-Van]:12 18 (12.0:99.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[true-Van]:14 2 (14.0:53.0)[true-City Cargo Bike]:27 22 (27.0:83.0)[false-Van]:32 2 (32.0:19.0)[true-Van]:49 15 (49.0:21.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[true-Van]:60 20 (60.0:1.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-Walker]:56 4 (56.0:85.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:9 20 (9.0:11.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-Van]:17 5 (17.0:59.0)[false-Van]:63 8 (63.0:45.0)[true-Van]:40 15 (40.0:45.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-Van]:34 21 (34.0:97.0)[true-Van]:23 14 (23.0:73.0)[true-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-Van]:26 21 (26.0:59.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[true-Van]:45 26 (45.0:83.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[true-Van]:46 20 (46.0:11.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[true-Van]:59 2 (59.0:83.0)[false-Walker]:54 10 (54.0:83.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Walker]:50 2 (50.0:21.0)[true-Van]:61 18 (61.0:45.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:38 14 (38.0:59.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-Van]:57 24 (57.0:77.0)[false-Van]:62 19 (62.0:41.0)[false-Van]:58 17 (58.0:57.0)[false-Van]:52 12 (52.0:63.0)[false-Van]:,SOL:R:Van::R:Van:2:3:5:6:8::R:Van:10:13::R:Van:11:12::R:Van:15::R:City Cargo Bike:14::R:Van:27::R:Van:32:49:31:16::R:Van:43:60:4:56:48:9:47:35:17::R:Van:63:40:28:55:42:7::R:City Cargo Bike:18::R:City Cargo Bike:21::R:Van:22::R:Van:34::R:Van:23:37:19:25:41:53::R:City Cargo Bike:26::R:City Cargo Bike:29::R:City Cargo Bike:33::R:Van:30:45::R:Van:39:46::R:Van:24:59:54:20::R:Van:50:61:44:51:38:36::R:Van:57:62:58:52:,85075.27345102486,23.0,307299.71657724056,971469.8100028754,2340.0,969129.8100028754,14292.760261795283,NaN,15668.867903272183,4956.447041568396,74.0,0.0,0.0,26.0,90.0,0.0,0.0,10.0,72.0,0.0,0.0,28.0,89.0,0.0,0.0,11.0,RndSwap:simple
