Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
0:0:2:0,116707.56231877714,0,0,2,0,3 20 (3.0:46.0)[true-Van]:35 12 (35.0:15.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-Van]:39 16 (39.0:74.0)[false-Walker]:26 12 (26.0:69.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[true-Van]:32 16 (32.0:41.0)[true-Van]:13 22 (13.0:41.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-Van]:19 12 (19.0:80.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[true-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[true-City Cargo Bike]:21 11 (21.0:65.0)[true-Van]:22 5 (22.0:40.0)[false-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[true-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[true-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[true-Van]:45 11 (45.0:25.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-Van]:6 5 (6.0:86.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-Van]:55 10 (55.0:41.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-Walker]:63 6 (63.0:56.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:35:54:39:26:5::R:Van:4::R:Van:32:13:8:9:10:14::R:City Cargo Bike:19::R:City Cargo Bike:11::R:City Cargo Bike:12:30::R:City Cargo Bike:53::R:City Cargo Bike:15::R:City Cargo Bike:7::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:59::R:City Cargo Bike:60:20::R:City Cargo Bike:38::R:Van:21:22:23:28:24:25:40:2::R:City Cargo Bike:27::R:City Cargo Bike:18::R:City Cargo Bike:29::R:City Cargo Bike:44::R:City Cargo Bike:31::R:City Cargo Bike:37::R:City Cargo Bike:42:43:46::R:City Cargo Bike:33::R:City Cargo Bike:34::R:Van:36:45:48:62:58:41:6::R:City Cargo Bike:47::R:City Cargo Bike:56::R:Van:51:55:61:50:57:63:52:49:,116707.56231877714,29.0,65712.24599900932,406206.96423497854,1940.0,404266.96423497854,6030.179338465413,NaN,6551.725229596428,1059.8749354678923,24.0,0.0,0.0,76.0,58.0,0.0,0.0,42.0,11.0,0.0,0.0,89.0,55.0,0.0,0.0,45.0,RndSwap:simple
0:0:2:1,147166.35368315352,0,0,2,1,53 26 (53.0:85.0)[true-City Cargo Bike]:2 11 (2.0:60.0)[true-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-Van]:15 20 (15.0:55.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[true-City Cargo Bike]:21 11 (21.0:65.0)[true-Van]:22 5 (22.0:40.0)[false-Van]:17 21 (17.0:39.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[true-Van]:27 15 (27.0:61.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[true-City Cargo Bike]:31 17 (31.0:76.0)[false-Van]:39 16 (39.0:74.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:53::R:Van:2:47:3::R:City Cargo Bike:9::R:City Cargo Bike:10::R:Van:14:15:41:43:32:16::R:City Cargo Bike:7::R:City Cargo Bike:44::R:City Cargo Bike:4::R:Van:21:22:17:23:24:8:25:19::R:Van:26:27:55:38:28:5::R:City Cargo Bike:11::R:City Cargo Bike:18::R:Van:31:39:51:30:20:6::R:Van:33:34:35:36:37::R:City Cargo Bike:59::R:City Cargo Bike:57::R:City Cargo Bike:56::R:City Cargo Bike:62::R:City Cargo Bike:49::R:City Cargo Bike:13::R:City Cargo Bike:61::R:City Cargo Bike:63:46::R:City Cargo Bike:50:12::R:City Cargo Bike:52:40::R:City Cargo Bike:48::R:City Cargo Bike:45::R:City Cargo Bike:29::R:City Cargo Bike:54::R:City Cargo Bike:60:42::R:City Cargo Bike:58:,147166.35368315352,31.0,66028.68068924588,467977.2771583465,1970.0,466007.2771583465,5998.426337224244,NaN,7548.020599328169,1064.9787207942884,19.0,0.0,0.0,81.0,55.0,0.0,0.0,45.0,9.0,0.0,0.0,91.0,56.0,0.0,0.0,44.0,RndSwap:simple
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:0,162890.0044855518,0,0,3,0,45 11 (45.0:25.0)[true-Van]:62 17 (62.0:40.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[true-Van]:25 12 (25.0:36.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[true-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[true-Van]:7 17 (7.0:20.0)[true-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-Walker]:38 21 (38.0:34.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:4 26 (4.0:91.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:45:62:57:50:49:2::R:City Cargo Bike:26::R:City Cargo Bike:8::R:City Cargo Bike:13::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:21::R:City Cargo Bike:6::R:City Cargo Bike:17::R:Van:31:25:22:12:9:14:16::R:City Cargo Bike:23::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:11::R:City Cargo Bike:32::R:Van:5::R:City Cargo Bike:7::R:Van:33:35:36:48:55:59:41::R:City Cargo Bike:37::R:City Cargo Bike:44::R:City Cargo Bike:39::R:City Cargo Bike:42:43:40::R:City Cargo Bike:15::R:Walker:3::R:City Cargo Bike:38::R:City Cargo Bike:53::R:City Cargo Bike:61::R:City Cargo Bike:63:46::R:City Cargo Bike:10::R:City Cargo Bike:34::R:City Cargo Bike:47::R:City Cargo Bike:54::R:City Cargo Bike:51:52:30::R:City Cargo Bike:24::R:City Cargo Bike:28::R:City Cargo Bike:56::R:City Cargo Bike:60:20::R:Van:58:4:,162890.0044855518,39.0,53121.587532324615,466266.13655514776,2370.0,463896.13655514776,5913.637294447092,NaN,7520.421557341093,856.7997989084615,15.0,3.0,0.0,82.0,37.0,2.0,0.0,61.0,7.0,2.0,0.0,91.0,37.0,2.0,0.0,61.0,RndSwap:simple
0:0:3:1,155945.55622972865,0,0,3,1,3 20 (3.0:46.0)[true-Van]:40 2 (40.0:75.0)[false-Van]:37 16 (37.0:79.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:2 11 (2.0:60.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[true-Walker]:19 12 (19.0:80.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-Van]:27 15 (27.0:61.0)[false-Van]:5 17 (5.0:70.0)[false-Van]:62 17 (62.0:40.0)[true-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:43 6 (43.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[true-Van]:26 12 (26.0:69.0)[true-Walker]:13 22 (13.0:41.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[true-Van]:39 16 (39.0:74.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[true-Walker]:9 15 (9.0:21.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[true-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[true-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:45 11 (45.0:25.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[true-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:40:37:8:2::R:Walker:32::R:City Cargo Bike:19::R:Van:29:27:5::R:Van:62:61:58:43:44:21::R:Van:11::R:Walker:26::R:City Cargo Bike:13::R:City Cargo Bike:10::R:City Cargo Bike:12::R:Van:15:39:54:16::R:Walker:50::R:City Cargo Bike:9::R:City Cargo Bike:23::R:City Cargo Bike:60:20::R:City Cargo Bike:53::R:City Cargo Bike:24::R:City Cargo Bike:4::R:City Cargo Bike:34::R:City Cargo Bike:31::R:City Cargo Bike:7::R:City Cargo Bike:25::R:City Cargo Bike:17::R:City Cargo Bike:22::R:City Cargo Bike:59::R:City Cargo Bike:36::R:City Cargo Bike:28::R:City Cargo Bike:41::R:Van:33:45:35:38:55:18::R:Van:46:47:48:49:6::R:City Cargo Bike:14::R:City Cargo Bike:57::R:City Cargo Bike:52:42::R:City Cargo Bike:56::R:City Cargo Bike:51:63:30:,155945.55622972865,36.0,64917.63031959131,483036.9512903949,2360.0,480676.9512903949,5959.949786910603,NaN,7790.918569199917,1047.0585535417954,22.0,8.0,0.0,69.0,48.0,5.0,0.0,47.0,8.0,9.0,0.0,83.0,51.0,4.0,0.0,45.0,RndSwap:simple
0:0:3:2,-1.0,0,0,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:1,226774.02739158436,0,0,4,1,2 11 (2.0:60.0)[true-Van]:22 5 (22.0:40.0)[true-Walker]:52 6 (52.0:25.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[true-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[true-Van]:12 2 (12.0:16.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-Van]:15 20 (15.0:55.0)[false-Van]:17 21 (17.0:39.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[true-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[true-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-Van]:29 12 (29.0:51.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2::R:Walker:22::R:City Cargo Bike:52:40::R:City Cargo Bike:3::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:4::R:City Cargo Bike:19::R:City Cargo Bike:9::R:Van:11:12:13:14:15::R:City Cargo Bike:17::R:City Cargo Bike:7::R:City Cargo Bike:18::R:City Cargo Bike:20::R:City Cargo Bike:21::R:City Cargo Bike:39::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:10::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:28::R:Van:31:29:51:8:30::R:Van:33:34:35:36:37::R:City Cargo Bike:49::R:City Cargo Bike:38::R:City Cargo Bike:41::R:City Cargo Bike:32::R:City Cargo Bike:43::R:City Cargo Bike:16::R:City Cargo Bike:55::R:City Cargo Bike:61::R:City Cargo Bike:63:46::R:City Cargo Bike:50::R:City Cargo Bike:48::R:City Cargo Bike:47::R:City Cargo Bike:44::R:City Cargo Bike:45::R:City Cargo Bike:53::R:City Cargo Bike:54::R:City Cargo Bike:60:42::R:City Cargo Bike:57::R:City Cargo Bike:59::R:City Cargo Bike:62::R:City Cargo Bike:58::R:City Cargo Bike:56:,226774.02739158436,48.0,60879.33694733378,614584.3308462368,2750.0,611834.3308462368,5688.446726942281,NaN,9912.650497519948,981.9247894731255,10.0,2.0,0.0,88.0,26.0,2.0,0.0,73.0,5.0,2.0,0.0,93.0,24.0,1.0,0.0,75.0,CrossOver:simple
