Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
0:0:2:0,136447.48092949815,0,0,2,0,3 24 (3.0:93.0)[true-Van]:4 16 (4.0:53.0)[false-Van]:5 7 (5.0:51.0)[false-Van]:6 9 (6.0:51.0)[false-Van]:7 20 (7.0:1.0)[false-Van]:18 23 (18.0:17.0)[false-Van]:8 10 (8.0:9.0)[false-Van]:25 21 (25.0:67.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:61 23 (61.0:67.0)[false-City Cargo Bike]:64 23 (64.0:9.0)[false-City Cargo Bike]:16 11 (16.0:27.0)[false-City Cargo Bike]:28 15 (28.0:33.0)[true-Van]:10 26 (10.0:15.0)[false-City Cargo Bike]:11 17 (11.0:79.0)[false-City Cargo Bike]:17 12 (17.0:83.0)[false-City Cargo Bike]:15 12 (15.0:33.0)[false-City Cargo Bike]:2 12 (2.0:35.0)[false-Van]:45 25 (45.0:77.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[true-Walker]:50 13 (50.0:37.0)[false-City Cargo Bike]:55 21 (55.0:5.0)[false-City Cargo Bike]:47 8 (47.0:3.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[false-City Cargo Bike]:26 17 (26.0:59.0)[false-Van]:36 5 (36.0:61.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-Van]:41 14 (41.0:93.0)[false-City Cargo Bike]:56 20 (56.0:49.0)[false-Van]:51 10 (51.0:75.0)[false-City Cargo Bike]:29 16 (29.0:25.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-City Cargo Bike]:34 12 (34.0:35.0)[true-City Cargo Bike]:65 14 (65.0:3.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[false-City Cargo Bike]:46 2 (46.0:63.0)[false-City Cargo Bike]:24 22 (24.0:21.0)[false-City Cargo Bike]:35 18 (35.0:9.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[false-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:9 18 (9.0:75.0)[false-City Cargo Bike]:13 11 (13.0:39.0)[false-City Cargo Bike]:54 24 (54.0:69.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[false-City Cargo Bike]:49 2 (49.0:7.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[false-Van]:14 9 (14.0:47.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-Van]:57 24 (57.0:77.0)[false-Van]:59 19 (59.0:91.0)[false-Van]:60 14 (60.0:79.0)[false-Van]:63 16 (63.0:25.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:4:5:6:7:18::R:Van:8:25:53:61:64:16::R:Van:28:10:11:17:15:2::R:City Cargo Bike:45::R:Walker:40::R:City Cargo Bike:50::R:City Cargo Bike:55::R:City Cargo Bike:47:12::R:Van:26:36:43:41:56:51:29::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:39:20::R:City Cargo Bike:31::R:City Cargo Bike:34::R:City Cargo Bike:65::R:City Cargo Bike:42::R:City Cargo Bike:19::R:City Cargo Bike:44::R:City Cargo Bike:58:33:46::R:City Cargo Bike:24::R:City Cargo Bike:35::R:City Cargo Bike:37::R:City Cargo Bike:30::R:City Cargo Bike:32::R:City Cargo Bike:38::R:City Cargo Bike:9::R:City Cargo Bike:13::R:City Cargo Bike:54::R:City Cargo Bike:52:49:27::R:City Cargo Bike:14::R:Van:62:57:59:60:63:48:23:,136447.48092949815,32.0,52412.259860195016,411186.83749550354,2020.0,409166.83749550354,6925.645822760685,NaN,6424.794335867243,818.9415603155471,19.0,3.0,0.0,78.0,50.0,2.0,0.0,48.0,8.0,3.0,0.0,89.0,54.0,1.0,0.0,45.0,RndSwap:simple
0:0:2:1,140394.03454131255,0,0,2,1,3 24 (3.0:93.0)[true-Van]:4 16 (4.0:53.0)[false-Van]:5 7 (5.0:51.0)[false-Van]:6 9 (6.0:51.0)[false-Van]:7 20 (7.0:1.0)[false-Van]:18 23 (18.0:17.0)[false-Van]:8 10 (8.0:9.0)[false-Van]:25 21 (25.0:67.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:61 23 (61.0:67.0)[false-City Cargo Bike]:64 23 (64.0:9.0)[false-City Cargo Bike]:16 11 (16.0:27.0)[false-City Cargo Bike]:28 15 (28.0:33.0)[true-Van]:10 26 (10.0:15.0)[false-City Cargo Bike]:11 17 (11.0:79.0)[false-City Cargo Bike]:17 12 (17.0:83.0)[false-City Cargo Bike]:15 12 (15.0:33.0)[false-City Cargo Bike]:2 12 (2.0:35.0)[false-Van]:45 25 (45.0:77.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[true-Walker]:50 13 (50.0:37.0)[false-City Cargo Bike]:55 21 (55.0:5.0)[false-City Cargo Bike]:47 8 (47.0:3.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[false-City Cargo Bike]:26 17 (26.0:59.0)[false-Van]:36 5 (36.0:61.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-Van]:56 20 (56.0:49.0)[false-Van]:51 10 (51.0:75.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-City Cargo Bike]:34 12 (34.0:35.0)[true-City Cargo Bike]:65 14 (65.0:3.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[false-City Cargo Bike]:24 22 (24.0:21.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[false-City Cargo Bike]:46 2 (46.0:63.0)[false-City Cargo Bike]:35 18 (35.0:9.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[false-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:9 18 (9.0:75.0)[false-City Cargo Bike]:29 16 (29.0:25.0)[false-City Cargo Bike]:41 14 (41.0:93.0)[false-City Cargo Bike]:54 24 (54.0:69.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[false-City Cargo Bike]:49 2 (49.0:7.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[false-Van]:14 9 (14.0:47.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-Van]:57 24 (57.0:77.0)[false-Van]:59 19 (59.0:91.0)[false-Van]:60 14 (60.0:79.0)[false-Van]:63 16 (63.0:25.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:13 11 (13.0:39.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:4:5:6:7:18::R:Van:8:25:53:61:64:16::R:Van:28:10:11:17:15:2::R:City Cargo Bike:45::R:Walker:40::R:City Cargo Bike:50::R:City Cargo Bike:55::R:City Cargo Bike:47:12::R:Van:26:36:43:56:51:21:22::R:City Cargo Bike:30::R:City Cargo Bike:39:20::R:City Cargo Bike:31::R:City Cargo Bike:34::R:City Cargo Bike:65::R:City Cargo Bike:42::R:City Cargo Bike:24::R:City Cargo Bike:48::R:City Cargo Bike:19::R:City Cargo Bike:44::R:City Cargo Bike:58:33:46::R:City Cargo Bike:35::R:City Cargo Bike:37::R:City Cargo Bike:32::R:City Cargo Bike:38::R:City Cargo Bike:9::R:City Cargo Bike:29::R:City Cargo Bike:41::R:City Cargo Bike:54::R:City Cargo Bike:52:49:27::R:City Cargo Bike:14::R:Van:62:57:59:60:63:23:13:,140394.03454131255,32.0,54616.554543189326,424811.1108949174,2020.0,422791.1108949174,6949.2330784671085,NaN,6637.673607733084,853.3836647373332,19.0,3.0,0.0,78.0,50.0,2.0,0.0,48.0,8.0,3.0,0.0,89.0,54.0,1.0,0.0,45.0,AddRoute:LargeVan:simple
0:0:2:2,226100.35622693723,0,0,2,2,2 12 (2.0:35.0)[false-Van]:3 24 (3.0:93.0)[false-City Cargo Bike]:4 16 (4.0:53.0)[false-City Cargo Bike]:6 9 (6.0:51.0)[false-City Cargo Bike]:7 20 (7.0:1.0)[false-City Cargo Bike]:8 10 (8.0:9.0)[false-City Cargo Bike]:11 17 (11.0:79.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[true-City Cargo Bike]:14 9 (14.0:47.0)[false-City Cargo Bike]:24 22 (24.0:21.0)[true-Van]:15 12 (15.0:33.0)[false-City Cargo Bike]:17 12 (17.0:83.0)[false-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[false-City Cargo Bike]:13 11 (13.0:39.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[false-City Cargo Bike]:16 11 (16.0:27.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[false-Walker]:35 18 (35.0:9.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:25 21 (25.0:67.0)[false-City Cargo Bike]:26 17 (26.0:59.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[false-City Cargo Bike]:5 7 (5.0:51.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-City Cargo Bike]:34 12 (34.0:35.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-City Cargo Bike]:36 5 (36.0:61.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[false-City Cargo Bike]:28 15 (28.0:33.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:47 8 (47.0:3.0)[false-Van]:10 26 (10.0:15.0)[false-Van]:12 2 (12.0:9.0)[false-City Cargo Bike]:18 23 (18.0:17.0)[false-City Cargo Bike]:56 20 (56.0:49.0)[false-Van]:65 14 (65.0:3.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:61 23 (61.0:67.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[false-City Cargo Bike]:50 13 (50.0:37.0)[false-City Cargo Bike]:29 16 (29.0:25.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-City Cargo Bike]:41 14 (41.0:93.0)[false-City Cargo Bike]:46 2 (46.0:63.0)[false-City Cargo Bike]:49 2 (49.0:7.0)[false-City Cargo Bike]:64 23 (64.0:9.0)[false-City Cargo Bike]:54 24 (54.0:69.0)[false-City Cargo Bike]:55 21 (55.0:5.0)[false-City Cargo Bike]:9 18 (9.0:75.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-City Cargo Bike]:59 19 (59.0:91.0)[false-City Cargo Bike]:60 14 (60.0:79.0)[false-City Cargo Bike]:63 16 (63.0:25.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[false-City Cargo Bike]:,SOL:R:Van:2:3:4:6:7:8::R:City Cargo Bike:11::R:City Cargo Bike:32::R:City Cargo Bike:14::R:Van:24:15:17:38:22:13:19:16::R:City Cargo Bike:21::R:City Cargo Bike:20:52::R:City Cargo Bike:35::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:58:27::R:City Cargo Bike:39::R:City Cargo Bike:30::R:City Cargo Bike:33:5::R:City Cargo Bike:31::R:City Cargo Bike:34::R:City Cargo Bike:43:36::R:City Cargo Bike:37::R:City Cargo Bike:42::R:City Cargo Bike:28::R:City Cargo Bike:62:53::R:Van:47:10:12:18:56:65::R:City Cargo Bike:44::R:City Cargo Bike:61::R:City Cargo Bike:51::R:City Cargo Bike:45::R:City Cargo Bike:50::R:City Cargo Bike:29::R:City Cargo Bike:48::R:City Cargo Bike:41::R:City Cargo Bike:46:49::R:City Cargo Bike:64::R:City Cargo Bike:54::R:City Cargo Bike:55::R:City Cargo Bike:9::R:City Cargo Bike:57::R:City Cargo Bike:59::R:City Cargo Bike:60::R:City Cargo Bike:63::R:City Cargo Bike:40:,226100.35622693723,41.0,54770.22412654885,596863.2951829016,2260.0,594603.2951829016,6572.037244533689,2700.0366301406098,9325.988987232837,855.7847519773258,7.0,0.0,0.0,93.0,31.0,0.0,0.0,69.0,5.0,0.0,0.0,95.0,32.0,0.0,0.0,68.0,CrossOver:simple
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:0,-1.0,0,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:1,174411.28057242103,0,0,3,1,2 12 (2.0:35.0)[true-Van]:11 17 (11.0:79.0)[false-City Cargo Bike]:3 24 (3.0:93.0)[false-City Cargo Bike]:56 20 (56.0:49.0)[false-Van]:4 16 (4.0:53.0)[false-City Cargo Bike]:5 7 (5.0:51.0)[true-Walker]:57 24 (57.0:77.0)[false-City Cargo Bike]:6 9 (6.0:51.0)[false-City Cargo Bike]:7 20 (7.0:1.0)[false-City Cargo Bike]:8 10 (8.0:9.0)[false-City Cargo Bike]:10 26 (10.0:15.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[true-City Cargo Bike]:13 11 (13.0:39.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[false-City Cargo Bike]:14 9 (14.0:47.0)[false-City Cargo Bike]:24 22 (24.0:21.0)[false-City Cargo Bike]:15 12 (15.0:33.0)[false-City Cargo Bike]:16 11 (16.0:27.0)[false-City Cargo Bike]:17 12 (17.0:83.0)[false-City Cargo Bike]:34 12 (34.0:35.0)[false-City Cargo Bike]:18 23 (18.0:17.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[false-City Cargo Bike]:25 21 (25.0:67.0)[false-City Cargo Bike]:26 17 (26.0:59.0)[false-City Cargo Bike]:41 14 (41.0:93.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-City Cargo Bike]:35 18 (35.0:9.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-City Cargo Bike]:36 5 (36.0:61.0)[false-City Cargo Bike]:9 18 (9.0:75.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[false-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-Van]:46 2 (46.0:63.0)[false-Van]:47 8 (47.0:3.0)[false-Van]:52 6 (52.0:15.0)[false-Walker]:64 23 (64.0:9.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[false-Van]:28 15 (28.0:33.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-Walker]:49 2 (49.0:7.0)[false-Van]:55 21 (55.0:5.0)[false-Van]:58 4 (58.0:15.0)[false-City Cargo Bike]:29 16 (29.0:25.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:50 13 (50.0:37.0)[true-City Cargo Bike]:54 24 (54.0:69.0)[false-Van]:59 19 (59.0:91.0)[false-Van]:60 14 (60.0:79.0)[false-Van]:61 23 (61.0:67.0)[false-City Cargo Bike]:65 14 (65.0:3.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[false-City Cargo Bike]:63 16 (63.0:25.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:11:3:56:4::R:Walker:5::R:City Cargo Bike:57::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:8::R:City Cargo Bike:10::R:City Cargo Bike:32::R:City Cargo Bike:13::R:City Cargo Bike:30::R:City Cargo Bike:27::R:City Cargo Bike:14::R:City Cargo Bike:24::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:34::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:39:20::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:41::R:City Cargo Bike:31::R:City Cargo Bike:35::R:City Cargo Bike:43:36::R:City Cargo Bike:9::R:City Cargo Bike:37::R:City Cargo Bike:38::R:City Cargo Bike:33:40::R:City Cargo Bike:42::R:City Cargo Bike:44::R:City Cargo Bike:62:53:46::R:Van:47:52:64:51:45:28::R:Walker:48::R:Van:49:55:58:29:23::R:City Cargo Bike:50::R:Van:54:59:60:61:65:12::R:City Cargo Bike:63:,174411.28057242103,42.0,54415.09620760087,492751.8112846045,2450.0,490301.8112846045,6907.631372573647,NaN,7699.247051321945,850.2358782437636,12.0,5.0,0.0,83.0,34.0,3.0,0.0,63.0,6.0,5.0,0.0,89.0,37.0,2.0,0.0,61.0,RndSwap:simple
0:0:3:2,226037.08016827566,0,0,3,2,2 12 (2.0:35.0)[false-City Cargo Bike]:5 7 (5.0:51.0)[false-City Cargo Bike]:3 24 (3.0:93.0)[false-City Cargo Bike]:4 16 (4.0:53.0)[false-City Cargo Bike]:11 17 (11.0:79.0)[false-City Cargo Bike]:6 9 (6.0:51.0)[false-City Cargo Bike]:7 20 (7.0:1.0)[false-City Cargo Bike]:8 10 (8.0:9.0)[true-Van]:16 11 (16.0:27.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[false-City Cargo Bike]:9 18 (9.0:75.0)[false-City Cargo Bike]:10 26 (10.0:15.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[true-Van]:29 16 (29.0:25.0)[true-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:36 5 (36.0:61.0)[false-City Cargo Bike]:46 2 (46.0:63.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-City Cargo Bike]:13 11 (13.0:39.0)[false-City Cargo Bike]:14 9 (14.0:47.0)[false-City Cargo Bike]:15 12 (15.0:33.0)[false-City Cargo Bike]:18 23 (18.0:17.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[true-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:24 22 (24.0:21.0)[false-City Cargo Bike]:25 21 (25.0:67.0)[false-City Cargo Bike]:64 23 (64.0:9.0)[false-City Cargo Bike]:37 19 (37.0:59.0)[false-City Cargo Bike]:26 17 (26.0:59.0)[false-City Cargo Bike]:28 15 (28.0:33.0)[false-City Cargo Bike]:50 13 (50.0:37.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[true-City Cargo Bike]:31 23 (31.0:63.0)[false-City Cargo Bike]:32 24 (32.0:1.0)[false-City Cargo Bike]:34 12 (34.0:35.0)[false-City Cargo Bike]:35 18 (35.0:9.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[true-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[false-City Cargo Bike]:17 12 (17.0:83.0)[true-Walker]:40 6 (40.0:9.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:65 14 (65.0:3.0)[false-City Cargo Bike]:54 24 (54.0:69.0)[false-City Cargo Bike]:55 21 (55.0:5.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-Walker]:47 8 (47.0:3.0)[false-City Cargo Bike]:49 2 (49.0:7.0)[false-Van]:41 14 (41.0:93.0)[false-Van]:43 5 (43.0:95.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-City Cargo Bike]:62 2 (62.0:93.0)[false-City Cargo Bike]:56 20 (56.0:49.0)[false-Van]:59 19 (59.0:91.0)[false-City Cargo Bike]:60 14 (60.0:79.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-City Cargo Bike]:61 23 (61.0:67.0)[false-City Cargo Bike]:63 16 (63.0:25.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:City Cargo Bike:5::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:11::R:City Cargo Bike:6::R:City Cargo Bike:7::R:Van:8:16:22:9:10::R:Van:12::R:City Cargo Bike:29::R:City Cargo Bike:38::R:City Cargo Bike:36:46::R:City Cargo Bike:57::R:City Cargo Bike:13::R:City Cargo Bike:14::R:City Cargo Bike:15::R:City Cargo Bike:18::R:City Cargo Bike:19:20::R:City Cargo Bike:21::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:64::R:City Cargo Bike:37::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:50::R:City Cargo Bike:30::R:City Cargo Bike:45::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:34::R:City Cargo Bike:35::R:City Cargo Bike:42::R:City Cargo Bike:39:33::R:Walker:17::R:City Cargo Bike:40:27::R:City Cargo Bike:48::R:City Cargo Bike:44::R:City Cargo Bike:65::R:City Cargo Bike:54::R:City Cargo Bike:55::R:City Cargo Bike:52:58::R:City Cargo Bike:47:49::R:Van:41:43:53:62:56:59:60:51::R:City Cargo Bike:61::R:City Cargo Bike:63:,226037.08016827566,48.0,54507.69564367097,596404.169010096,2610.0,593794.169010096,6586.477450404712,NaN,9318.81514078275,851.682744432359,6.0,2.0,0.0,92.0,22.0,2.0,0.0,77.0,5.0,3.0,0.0,92.0,19.0,1.0,0.0,80.0,RndSwap:simple
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
