Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:2:0,105815.53705287786,0,0,2,0,3 17 (3.0:15.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[true-Van]:8 24 (8.0:47.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[true-Van]:32 18 (32.0:97.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[true-Walker]:20 18 (20.0:45.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[true-Van]:25 19 (25.0:33.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Walker]:10 11 (10.0:67.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[true-Van]:50 20 (50.0:21.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[true-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-Walker]:15 20 (15.0:53.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:4:9:16:6:5::R:Van:39:8::R:City Cargo Bike:2::R:City Cargo Bike:11:7::R:City Cargo Bike:55::R:City Cargo Bike:12::R:City Cargo Bike:27::R:City Cargo Bike:42::R:City Cargo Bike:58::R:City Cargo Bike:17::R:Van:18:32:56:60:54:43:19::R:Walker:33::R:City Cargo Bike:20::R:City Cargo Bike:29::R:City Cargo Bike:35::R:City Cargo Bike:22::R:Van:23:25:26:30:34:41:24:10::R:City Cargo Bike:53::R:City Cargo Bike:57:28::R:Van:31:50:37:38:21:13::R:City Cargo Bike:61::R:City Cargo Bike:40:36::R:City Cargo Bike:59::R:City Cargo Bike:14::R:City Cargo Bike:44::R:City Cargo Bike:45::R:Van:46:47:48:49:51:52:15:,105815.53705287786,28.0,49316.732044607306,341744.57742173475,1890.0,339854.57742173475,6390.979940400528,NaN,5695.742957028912,821.9455340767885,25.0,4.0,0.0,71.0,60.0,2.0,0.0,38.0,9.0,4.0,0.0,86.0,63.0,2.0,0.0,35.0,RndSwap:simple
0:0:2:1,117521.90088183914,0,0,2,1,3 17 (3.0:15.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[true-Van]:32 18 (32.0:97.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[true-Walker]:20 18 (20.0:45.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Walker]:29 18 (29.0:87.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[true-Van]:25 19 (25.0:33.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[true-Van]:50 20 (50.0:21.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[true-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-Van]:49 10 (49.0:79.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-Walker]:15 20 (15.0:53.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:4:6:8:16:5::R:City Cargo Bike:9::R:City Cargo Bike:2::R:City Cargo Bike:11:7::R:City Cargo Bike:54::R:City Cargo Bike:12::R:City Cargo Bike:42::R:City Cargo Bike:58::R:City Cargo Bike:27::R:City Cargo Bike:59::R:City Cargo Bike:10::R:City Cargo Bike:17::R:Van:18:32:56:60:43:19::R:City Cargo Bike:39::R:Walker:33::R:City Cargo Bike:20::R:Walker:24::R:City Cargo Bike:29::R:City Cargo Bike:35::R:City Cargo Bike:22::R:Van:23:25:26:30:34:41:53:57:28::R:Van:31:50:37:38:21:13::R:City Cargo Bike:61::R:City Cargo Bike:40:36::R:City Cargo Bike:14::R:City Cargo Bike:44::R:City Cargo Bike:45::R:Van:46:47:48:49:51:52:15::R:City Cargo Bike:55:,117521.90088183914,30.0,50950.551941074846,369435.23681047285,1920.0,367515.23681047285,6390.979940400528,NaN,6157.253946841214,849.1758656845808,20.0,7.0,0.0,73.0,57.0,3.0,0.0,40.0,9.0,7.0,0.0,85.0,49.0,4.0,0.0,47.0,RndSwap:simple
0:0:2:2,183750.03405069676,0,0,2,2,32 18 (32.0:97.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:18 4 (18.0:81.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Van]:23 19 (23.0:63.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-Walker]:27 18 (27.0:49.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-Walker]:57 6 (57.0:57.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:32::R:Van:3:4:5:6:8::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:13::R:City Cargo Bike:15::R:City Cargo Bike:14::R:City Cargo Bike:54::R:City Cargo Bike:52::R:City Cargo Bike:38::R:City Cargo Bike:45::R:City Cargo Bike:46::R:City Cargo Bike:16::R:Van:17:18:19:21:22:23:7:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:43::R:Walker:2::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:44::R:City Cargo Bike:31::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:20::R:City Cargo Bike:28:36::R:City Cargo Bike:37::R:City Cargo Bike:39::R:City Cargo Bike:30::R:City Cargo Bike:34:40::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:53::R:City Cargo Bike:50::R:City Cargo Bike:48::R:City Cargo Bike:55::R:City Cargo Bike:47:51::R:Van:59:61:58:60:56:57:49:,183750.03405069676,41.0,51572.993008353515,503849.8499231127,2260.0,501589.8499231127,6297.802937039657,NaN,8397.497498718545,859.5498834725586,7.0,2.0,0.0,90.0,33.0,2.0,0.0,65.0,6.0,2.0,0.0,92.0,31.0,3.0,0.0,66.0,RndSwap:simple
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:0,-1.0,0,0,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:1,154998.4204440849,0,0,3,1,14 14 (14.0:69.0)[true-Van]:2 23 (2.0:93.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[true-Walker]:31 19 (31.0:19.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-Walker]:10 11 (10.0:67.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[true-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[true-City Cargo Bike]:33 15 (33.0:31.0)[true-Van]:34 4 (34.0:35.0)[false-Van]:43 11 (43.0:31.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-Walker]:26 9 (26.0:39.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[true-Van]:52 13 (52.0:65.0)[false-Van]:47 3 (47.0:1.0)[false-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-Van]:37 18 (37.0:35.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-Walker]:53 16 (53.0:97.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:14:2:32:61:13::R:Walker:21::R:City Cargo Bike:31::R:City Cargo Bike:15::R:Van:3:46:6:8::R:City Cargo Bike:9::R:Walker:5::R:City Cargo Bike:10::R:City Cargo Bike:11:40::R:City Cargo Bike:16::R:City Cargo Bike:17::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:24::R:City Cargo Bike:41:7::R:City Cargo Bike:20::R:City Cargo Bike:48::R:City Cargo Bike:4::R:City Cargo Bike:49::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:39::R:City Cargo Bike:23::R:Van:33:34:43:55:51:57:26:22::R:Van:58:52:47:54:50:37:30::R:City Cargo Bike:56::R:City Cargo Bike:38::R:City Cargo Bike:59::R:City Cargo Bike:42::R:City Cargo Bike:44::R:City Cargo Bike:29::R:City Cargo Bike:12::R:City Cargo Bike:25::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:60::R:Walker:45::R:City Cargo Bike:53:,154998.4204440849,39.0,50008.17329908621,442318.091465794,2300.0,440018.091465794,6148.575767136479,NaN,7371.968191096567,833.4695549847701,13.0,8.0,0.0,79.0,40.0,5.0,0.0,55.0,6.0,7.0,0.0,87.0,39.0,4.0,0.0,57.0,RndSwap:simple
0:0:3:2,183750.03405069676,0,0,3,2,3 17 (3.0:15.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:18 4 (18.0:81.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Van]:23 19 (23.0:63.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-Walker]:27 18 (27.0:49.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-Walker]:57 6 (57.0:57.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:,SOL:R:Van::R:Van:3:4:5:6:8::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:13::R:City Cargo Bike:32::R:City Cargo Bike:15::R:City Cargo Bike:14::R:City Cargo Bike:54::R:City Cargo Bike:52::R:City Cargo Bike:38::R:City Cargo Bike:45::R:City Cargo Bike:46::R:City Cargo Bike:16::R:Van:17:18:19:21:22:23:7:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:43::R:Walker:2::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:44::R:City Cargo Bike:31::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:20::R:City Cargo Bike:28:36::R:City Cargo Bike:37::R:City Cargo Bike:39::R:City Cargo Bike:30::R:City Cargo Bike:34:40::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:53::R:City Cargo Bike:50::R:City Cargo Bike:48::R:City Cargo Bike:55::R:City Cargo Bike:47:51::R:Van:59:61:58:60:56:57:49:,183750.03405069676,41.0,51572.993008353515,503919.8499231127,2330.0,501589.8499231127,6297.802937039657,NaN,8398.664165385211,859.5498834725586,10.0,2.0,0.0,88.0,33.0,2.0,0.0,65.0,6.0,2.0,0.0,92.0,31.0,3.0,0.0,66.0,RndSwap:simple
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:1,-1.0,0,0,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:2,211379.64775420137,0,0,4,2,14 14 (14.0:69.0)[true-Van]:18 4 (18.0:81.0)[true-Van]:2 23 (2.0:93.0)[false-Walker]:32 18 (32.0:97.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[true-Walker]:5 6 (5.0:53.0)[false-Walker]:10 11 (10.0:67.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[true-Van]:11 7 (11.0:21.0)[true-City Cargo Bike]:7 3 (7.0:29.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-Van]:9 24 (9.0:23.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[true-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Van]:24 22 (24.0:47.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-Walker]:17 16 (17.0:85.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-Walker]:,SOL:R:Van::R:Van:14::R:Van:18:2:32:13::R:Walker:21::R:Walker:5::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:41:34::R:City Cargo Bike:4::R:City Cargo Bike:26::R:Van:8::R:City Cargo Bike:11:7::R:Van:52:9:6:20::R:City Cargo Bike:22::R:City Cargo Bike:35::R:City Cargo Bike:3::R:City Cargo Bike:28:40::R:City Cargo Bike:61::R:City Cargo Bike:27::R:City Cargo Bike:58::R:City Cargo Bike:51::R:City Cargo Bike:39::R:City Cargo Bike:37::R:City Cargo Bike:25::R:City Cargo Bike:48::R:City Cargo Bike:31::R:City Cargo Bike:36::R:City Cargo Bike:16::R:City Cargo Bike:29::R:City Cargo Bike:19::R:City Cargo Bike:45::R:Van:23:24:33:55:15::R:Walker:43::R:City Cargo Bike:17::R:City Cargo Bike:30::R:City Cargo Bike:56::R:City Cargo Bike:49::R:City Cargo Bike:38::R:City Cargo Bike:42::R:City Cargo Bike:50::R:City Cargo Bike:60::R:City Cargo Bike:46::R:City Cargo Bike:59::R:City Cargo Bike:44::R:City Cargo Bike:53::R:City Cargo Bike:54::R:City Cargo Bike:47:57:,211379.64775420137,47.0,47219.872833188754,548300.9648746935,2770.0,545530.9648746935,5788.951279530392,NaN,9138.349414578226,786.9978805531459,13.0,6.0,0.0,81.0,25.0,5.0,0.0,70.0,4.0,5.0,0.0,91.0,30.0,4.0,0.0,66.0,CrossOver:simple
