Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:4:1,324928.79779736407,0,0,4,1,2 4 (2.0:7.0)[false-City Cargo Bike]:3 18 (3.0:27.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Walker]:37 23 (37.0:19.0)[false-City Cargo Bike]:13 20 (13.0:71.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:52 12 (52.0:63.0)[false-City Cargo Bike]:61 18 (61.0:45.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[false-City Cargo Bike]:56 4 (56.0:85.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:59 2 (59.0:83.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2:6::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:7::R:City Cargo Bike:8:14::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:11:48::R:City Cargo Bike:15::R:City Cargo Bike:49::R:City Cargo Bike:31::R:City Cargo Bike:16::R:City Cargo Bike:17:53::R:City Cargo Bike:18::R:City Cargo Bike:19::R:Walker:20::R:City Cargo Bike:37::R:City Cargo Bike:13::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:55::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:44::R:City Cargo Bike:28:32::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:35::R:City Cargo Bike:36:47::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:40::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:43:50::R:City Cargo Bike:45::R:City Cargo Bike:46::R:Van:51:57::R:City Cargo Bike:52::R:City Cargo Bike:61::R:City Cargo Bike:54::R:City Cargo Bike:56:59::R:City Cargo Bike:58::R:City Cargo Bike:60::R:City Cargo Bike:62::R:City Cargo Bike:63:,324928.79779736407,53.0,31761.085862386968,735156.4188369343,2720.0,732436.4188369343,5492.0333855052195,2808.9929284756836,11857.3615941441,512.2755784255962,2.0,2.0,0.0,96.0,3.0,2.0,0.0,95.0,2.0,1.0,0.0,97.0,5.0,0.0,0.0,95.0,CrossOver:advanced
0:0:4:2,310393.27502875327,0,0,4,2,2 4 (2.0:7.0)[false-City Cargo Bike]:3 18 (3.0:27.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:8 7 (8.0:69.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-City Cargo Bike]:10 19 (10.0:21.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[false-City Cargo Bike]:13 20 (13.0:71.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[true-Van]:50 2 (50.0:21.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:52 12 (52.0:63.0)[true-Van]:61 18 (61.0:45.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[false-City Cargo Bike]:56 4 (56.0:85.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:59 2 (59.0:83.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-City Cargo Bike]:62 19 (62.0:41.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:49::R:City Cargo Bike:7::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:10::R:City Cargo Bike:11::R:City Cargo Bike:12::R:City Cargo Bike:37::R:City Cargo Bike:13::R:City Cargo Bike:14:48:53::R:City Cargo Bike:16::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:15::R:City Cargo Bike:21::R:City Cargo Bike:22::R:City Cargo Bike:55::R:City Cargo Bike:23::R:City Cargo Bike:24::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:27::R:City Cargo Bike:44::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:40::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:43::R:City Cargo Bike:45::R:City Cargo Bike:46::R:City Cargo Bike:17::R:Van:47:50:51::R:Van:52:61:54:56:58:57:59::R:City Cargo Bike:60::R:City Cargo Bike:62::R:City Cargo Bike:63:,310393.27502875327,52.0,61797.68279082951,784200.5253136633,2740.0,781460.5253136633,4957.023607930827,2869.3745282504015,12648.395569575214,996.7368192069275,4.0,0.0,0.0,96.0,16.0,0.0,0.0,84.0,4.0,0.0,0.0,96.0,13.0,0.0,0.0,87.0,CrossOver:simple
0:0:4:3,-1.0,0,0,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:0:4:4,-1.0,0,0,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:0,92766.97325772606,0,1,0,0,2 4 (2.0:7.0)[false-Van]:3 18 (3.0:27.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[true-Van]:7 9 (7.0:59.0)[false-Van]:5 14 (5.0:33.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-Van]:10 19 (10.0:21.0)[false-Walker]:40 15 (40.0:45.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:59 2 (59.0:83.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-Van]:26 21 (26.0:59.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[false-Walker]:38 14 (38.0:59.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[true-Van]:62 19 (62.0:41.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[true-Van]:35 15 (35.0:31.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-Walker]:34 21 (34.0:97.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-Van]:16 10 (16.0:79.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[true-Van]:24 19 (24.0:41.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[true-Van]:50 2 (50.0:21.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:61 18 (61.0:45.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:8 7 (8.0:69.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:,SOL:R:Van:2:3:4:6:49:43:56:13::R:Van:36:7:5:9:10:40:48:59:15::R:City Cargo Bike:26::R:Walker:54::R:City Cargo Bike:38::R:Van:11:62:60:42:21:33::R:City Cargo Bike:18::R:City Cargo Bike:27::R:City Cargo Bike:12::R:Van:37:35:31:53:63:34:14:16::R:City Cargo Bike:39::R:City Cargo Bike:55::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:45::R:City Cargo Bike:44::R:City Cargo Bike:22::R:Van:19:24:30:41:46:17:20::R:Van:47:50:32:28:51:61:58:57:8::R:City Cargo Bike:52::R:City Cargo Bike:29:,92766.97325772606,21.0,74557.04190449136,380852.25546712964,1470.0,379382.25546712964,9409.603102797877,2320.9941683814195,6142.778313985962,1202.532933943409,29.0,5.0,0.0,67.0,76.0,2.0,0.0,23.0,16.0,6.0,0.0,78.0,67.0,1.0,0.0,32.0,RndSwap:simple
0:1:0:1,-1.0,0,1,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:2,-1.0,0,1,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:3,-1.0,0,1,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:0:4,-1.0,0,1,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:0,92766.97325772606,0,1,1,0,2 4 (2.0:7.0)[true-Van]:3 18 (3.0:27.0)[false-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:13 20 (13.0:71.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[true-Van]:7 9 (7.0:59.0)[false-Van]:5 14 (5.0:33.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-Van]:10 19 (10.0:21.0)[false-Walker]:40 15 (40.0:45.0)[false-Van]:48 2 (48.0:35.0)[false-Van]:59 2 (59.0:83.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-Van]:26 21 (26.0:59.0)[false-City Cargo Bike]:54 10 (54.0:83.0)[false-Walker]:38 14 (38.0:59.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[true-Van]:62 19 (62.0:41.0)[false-City Cargo Bike]:60 20 (60.0:1.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:27 22 (27.0:83.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:37 23 (37.0:19.0)[true-Van]:35 15 (35.0:31.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:53 4 (53.0:49.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-Walker]:34 21 (34.0:97.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-Van]:16 10 (16.0:79.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-City Cargo Bike]:55 23 (55.0:41.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[true-Van]:24 19 (24.0:41.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-City Cargo Bike]:17 5 (17.0:59.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[true-Van]:50 2 (50.0:21.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:51 21 (51.0:71.0)[false-Van]:61 18 (61.0:45.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-Van]:8 7 (8.0:69.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3:4:6:49:43:56:13::R:Van:36:7:5:9:10:40:48:59:15::R:City Cargo Bike:26::R:Walker:54::R:City Cargo Bike:38::R:Van:11:62:60:42:21:33::R:City Cargo Bike:18::R:City Cargo Bike:27::R:City Cargo Bike:12::R:Van:37:35:31:53:63:34:14:16::R:City Cargo Bike:39::R:City Cargo Bike:55::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:45::R:City Cargo Bike:44::R:City Cargo Bike:22::R:Van:19:24:30:41:46:17:20::R:Van:47:50:32:28:51:61:58:57:8::R:City Cargo Bike:52::R:City Cargo Bike:29:,92766.97325772606,22.0,74557.04190449136,380972.25546712964,1590.0,379382.25546712964,9409.603102797877,NaN,6144.71379785693,1202.532933943409,32.0,5.0,0.0,64.0,76.0,2.0,0.0,23.0,16.0,6.0,0.0,78.0,67.0,1.0,0.0,32.0,AddRoute:LargeVan:simple
0:1:1:1,168712.35159110712,0,1,1,1,8 7 (8.0:69.0)[false-City Cargo Bike]:21 15 (21.0:59.0)[false-City Cargo Bike]:23 14 (23.0:73.0)[true-Van]:43 7 (43.0:23.0)[false-City Cargo Bike]:9 20 (9.0:11.0)[false-City Cargo Bike]:36 6 (36.0:65.0)[false-City Cargo Bike]:30 14 (30.0:37.0)[false-City Cargo Bike]:3 18 (3.0:27.0)[false-Van]:17 5 (17.0:59.0)[false-City Cargo Bike]:20 1 (20.0:81.0)[false-Walker]:57 24 (57.0:77.0)[true-City Cargo Bike]:4 22 (4.0:21.0)[false-City Cargo Bike]:33 15 (33.0:83.0)[true-Walker]:10 19 (10.0:21.0)[false-City Cargo Bike]:12 18 (12.0:99.0)[false-City Cargo Bike]:11 7 (11.0:59.0)[false-City Cargo Bike]:49 15 (49.0:21.0)[false-City Cargo Bike]:5 14 (5.0:33.0)[false-City Cargo Bike]:16 10 (16.0:79.0)[false-City Cargo Bike]:19 20 (19.0:27.0)[false-City Cargo Bike]:22 15 (22.0:95.0)[false-Van]:54 10 (54.0:83.0)[false-City Cargo Bike]:6 5 (6.0:19.0)[false-City Cargo Bike]:24 19 (24.0:41.0)[false-City Cargo Bike]:14 2 (14.0:53.0)[false-City Cargo Bike]:58 17 (58.0:57.0)[false-Van]:13 20 (13.0:71.0)[false-Van]:15 11 (15.0:87.0)[false-City Cargo Bike]:61 18 (61.0:45.0)[false-Van]:37 23 (37.0:19.0)[false-City Cargo Bike]:25 22 (25.0:3.0)[false-City Cargo Bike]:31 14 (31.0:29.0)[false-City Cargo Bike]:41 15 (41.0:89.0)[false-City Cargo Bike]:26 21 (26.0:59.0)[true-Van]:27 22 (27.0:83.0)[false-City Cargo Bike]:29 24 (29.0:71.0)[false-City Cargo Bike]:18 21 (18.0:67.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:38 14 (38.0:59.0)[false-City Cargo Bike]:35 15 (35.0:31.0)[false-City Cargo Bike]:45 26 (45.0:83.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:39 26 (39.0:17.0)[false-City Cargo Bike]:46 20 (46.0:11.0)[false-City Cargo Bike]:34 21 (34.0:97.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-City Cargo Bike]:50 2 (50.0:21.0)[false-City Cargo Bike]:32 2 (32.0:19.0)[false-City Cargo Bike]:28 6 (28.0:5.0)[false-City Cargo Bike]:2 4 (2.0:7.0)[false-Van]:51 21 (51.0:71.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[true-Walker]:53 4 (53.0:49.0)[false-Van]:55 23 (55.0:41.0)[false-Van]:56 4 (56.0:85.0)[false-Van]:59 2 (59.0:83.0)[false-Van]:60 20 (60.0:1.0)[false-Van]:62 19 (62.0:41.0)[false-Van]:48 2 (48.0:35.0)[false-City Cargo Bike]:63 8 (63.0:45.0)[false-City Cargo Bike]:7 9 (7.0:59.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:8::R:City Cargo Bike:21::R:Van:23:43:9:36:30:3:17:20::R:City Cargo Bike:57::R:City Cargo Bike:4::R:Walker:33::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:11::R:City Cargo Bike:49::R:City Cargo Bike:5::R:City Cargo Bike:16::R:City Cargo Bike:19::R:Van:22:54:6:24:14:58:13:15::R:Van:61:37:25:31:41::R:Van:26:27:29:18::R:City Cargo Bike:44::R:City Cargo Bike:42::R:City Cargo Bike:38::R:City Cargo Bike:35::R:City Cargo Bike:45::R:City Cargo Bike:40::R:City Cargo Bike:39::R:City Cargo Bike:46::R:City Cargo Bike:34::R:City Cargo Bike:47:50:32::R:City Cargo Bike:28:2::R:City Cargo Bike:51::R:Walker:52::R:Van:53:55:56:59:60:62:48:63:7:,168712.35159110712,30.0,76459.43724467335,538069.240018365,1850.0,536219.240018365,10141.88022667139,2784.675779172915,8678.536129328468,1233.216729752796,17.0,7.0,0.0,77.0,55.0,3.0,0.0,42.0,9.0,6.0,0.0,85.0,52.0,3.0,0.0,45.0,RndSwap:simple
0:1:1:2,-1.0,0,1,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:3,-1.0,0,1,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:1:4,-1.0,0,1,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:1:2:0,130977.21764091964,0,1,2,0,2 4 (2.0:7.0)[true-Van]:3 18 (3.0:27.0)[false-Van]:4 22 (4.0:21.0)[false-Van]:9 20 (9.0:11.0)[false-Van]:5 14 (5.0:33.0)[false-Van]:6 5 (6.0:19.0)[false-Van]:7 9 (7.0:59.0)[false-Van]:14 2 (14.0:53.0)[true-Van]:62 19 (62.0:41.0)[false-Van]:11 7 (11.0:59.0)[false-Van]:10 19 (10.0:21.0)[false-Van]:12 18 (12.0:99.0)[false-Van]:13 20 (13.0:71.0)[true-Van]:46 20 (46.0:11.0)[false-Walker]:49 15 (49.0:21.0)[false-City Cargo Bike]:43 7 (43.0:23.0)[false-Walker]:37 23 (37.0:19.0)[false-Van]:16 10 (16.0:79.0)[false-Walker]:58 17 (58.0:57.0)[false-Walker]:18 21 (18.0:67.0)[false-Walker]:19 20 (19.0:27.0)[false-Walker]:59 2 (59.0:83.0)[false-Walker]:32 2 (32.0:19.0)[true-City Cargo Bike]:20 1 (20.0:81.0)[false-Walker]:23 14 (23.0:73.0)[false-Walker]:26 21 (26.0:59.0)[false-Walker]:36 6 (36.0:65.0)[false-Walker]:24 19 (24.0:41.0)[false-Walker]:35 15 (35.0:31.0)[false-Walker]:51 21 (51.0:71.0)[false-Walker]:27 22 (27.0:83.0)[false-Walker]:29 24 (29.0:71.0)[false-Walker]:30 14 (30.0:37.0)[false-Walker]:31 14 (31.0:29.0)[true-Van]:33 15 (33.0:83.0)[false-Walker]:34 21 (34.0:97.0)[false-Walker]:25 22 (25.0:3.0)[false-Walker]:8 7 (8.0:69.0)[false-Van]:38 14 (38.0:59.0)[true-Van]:17 5 (17.0:59.0)[false-Walker]:61 18 (61.0:45.0)[false-Van]:54 10 (54.0:83.0)[false-Walker]:56 4 (56.0:85.0)[false-Walker]:41 15 (41.0:89.0)[false-City Cargo Bike]:42 23 (42.0:19.0)[false-City Cargo Bike]:15 11 (15.0:87.0)[false-Van]:45 26 (45.0:83.0)[false-City Cargo Bike]:40 15 (40.0:45.0)[false-City Cargo Bike]:52 12 (52.0:63.0)[true-Van]:63 8 (63.0:45.0)[false-Walker]:39 26 (39.0:17.0)[false-City Cargo Bike]:44 22 (44.0:23.0)[false-City Cargo Bike]:48 2 (48.0:35.0)[false-City Cargo Bike]:47 3 (47.0:17.0)[false-Walker]:28 6 (28.0:5.0)[false-Walker]:50 2 (50.0:21.0)[false-Walker]:22 15 (22.0:95.0)[false-Walker]:21 15 (21.0:59.0)[false-Walker]:53 4 (53.0:49.0)[false-Walker]:57 24 (57.0:77.0)[false-Walker]:55 23 (55.0:41.0)[false-Walker]:60 20 (60.0:1.0)[false-Walker]:,SOL:R:Van::R:Van:2:3:4:9:5:6:7::R:Van:14:62:11:10:12::R:Van:13:46:49:43:37:16::R:Walker:58::R:Walker:18::R:Walker:19::R:Walker:59::R:City Cargo Bike:32:20::R:Walker:23::R:Walker:26::R:Walker:36::R:Walker:24::R:Walker:35::R:Walker:51::R:Walker:27::R:Walker:29::R:Walker:30::R:Van:31:33:34:25:8::R:Van:38:17:61:54:56:41:42:15::R:City Cargo Bike:45::R:City Cargo Bike:40::R:Van:52:63:39:44:48:47:28:50:22::R:Walker:21::R:Walker:53::R:Walker:57::R:Walker:55::R:Walker:60:,130977.21764091964,28.0,68985.69961699887,443207.2542860365,1890.0,441317.2542860365,9914.047215861654,NaN,7148.504101387685,1112.6725744677237,25.0,64.0,0.0,11.0,65.0,29.0,0.0,6.0,11.0,79.0,0.0,10.0,60.0,35.0,0.0,5.0,RndSwap:simple
